x0,y0,x1,y1,score,label,sign
184.0,306.3,476.2,427.6,0.968,119,DIM
558.4,472.5,836.3,614.2,0.967,21,MA
486.5,905.4,638.7,1031.9,0.964,114,KU
679.8,354.7,846.4,494.1,0.956,56,GA
132.6,810.8,329.1,940.0,0.953,21,MA
358.1,91.6,530.5,202.8,0.947,4,TA
611.4,792.4,745.9,904.4,0.945,88,ŠA
526.4,363.0,708.3,494.2,0.939,34,NA
669.5,991.9,841.9,1135.9,0.936,34,NA
587.8,694.0,846.3,815.1,0.932,79,IN
224.0,95.2,377.0,209.0,0.929,83,LAL
314.6,812.7,488.9,930.4,0.928,34,NA
527.3,1005.8,690.9,1134.9,0.92,7,I
57.8,405.2,222.9,544.0,0.917,52,BI
619.8,891.3,823.1,1007.6,0.91,113,UM
723.8,779.5,835.1,897.7,0.908,98,E
69.3,127.0,239.5,239.5,0.881,21,MA
757.8,71.3,861.9,175.4,0.872,45,KI
512.4,75.0,771.9,198.2,0.863,110,AL
368.0,904.5,509.9,1032.5,0.839,16,BA
619.7,276.9,749.5,379.3,0.834,83,LAL
468.1,808.4,634.1,922.4,0.834,149,HU
407.1,715.5,584.4,825.4,0.832,14,RI
164.6,919.2,385.7,1044.4,0.796,55,ZI
578.4,571.4,801.8,715.0,0.772,56,GA
466.2,189.9,637.0,308.7,0.731,145,|IGI.DIB|
64.7,35.4,230.8,141.1,0.725,50,U₂
729.7,255.8,928.4,380.4,0.639,42,AK
41.7,731.8,164.9,832.3,0.637,107,MIN
137.9,515.5,288.6,638.4,0.626,49,IGI
39.9,820.7,156.9,944.3,0.616,66,IA₂
50.6,325.4,204.7,429.5,0.604,33,AN
136.1,724.7,283.3,837.1,0.575,117,TUG₂
725.8,152.1,885.2,281.2,0.561,34,NA
36.7,1029.2,206.0,1140.7,0.478,145,|IGI.DIB|
230.2,7.1,422.6,115.8,0.472,19,DA
210.6,1025.5,388.9,1143.1,0.455,38,UnclearSign
173.3,206.8,364.7,328.8,0.434,24,MU
303.1,501.8,552.9,628.6,0.413,38,UnclearSign
294.6,720.3,416.6,832.2,0.381,117,TUG₂
230.2,7.1,422.6,115.8,0.364,25,DU
38.9,925.4,163.9,1049.4,0.344,71,ŠU
309.9,396.6,419.3,514.1,0.341,83,LAL
294.6,720.3,416.6,832.2,0.309,71,ŠU
52.4,527.1,156.5,636.3,0.307,11,A
