x0,y0,x1,y1,score,label,sign
357.8,183.0,533.0,287.9,0.979,92,NI
199.9,302.1,348.0,384.1,0.977,50,U₂
344.4,271.8,537.6,374.4,0.975,25,DU
219.8,885.0,346.3,983.0,0.973,35,BAD
606.1,919.3,763.2,1089.3,0.967,34,NA
451.5,654.1,617.8,764.8,0.963,83,LAL
87.5,34.6,219.6,117.1,0.962,7,I
55.9,208.9,225.7,318.0,0.959,88,ŠA
511.3,452.3,632.6,547.9,0.956,17,LU
660.1,790.2,819.3,924.2,0.952,21,MA
307.3,759.9,439.1,880.3,0.947,114,KU
486.6,7.4,642.5,93.4,0.945,21,MA
210.5,19.8,366.5,112.0,0.944,34,NA
508.5,342.3,653.7,460.8,0.939,56,GA
473.5,944.0,622.2,1079.2,0.934,7,I
384.2,371.8,518.2,468.2,0.923,17,LU
63.9,109.3,246.1,218.3,0.921,88,ŠA
267.6,464.6,394.2,574.5,0.919,71,ŠU
745.2,906.5,893.9,1070.1,0.908,92,NI
126.9,477.5,273.2,592.5,0.894,16,BA
645.2,182.4,773.9,277.6,0.885,70,ZU
217.1,191.6,377.8,304.7,0.885,56,GA
227.0,105.8,310.9,206.2,0.881,11,A
48.2,584.2,181.1,695.4,0.868,17,LU
357.9,8.9,499.9,95.7,0.866,38,UnclearSign
768.4,331.6,920.8,444.9,0.863,9,LI
167.8,577.5,307.0,689.1,0.854,71,ŠU
622.1,532.1,713.5,639.5,0.844,11,A
285.1,667.7,453.4,770.9,0.804,21,MA
621.9,438.7,753.6,542.4,0.794,21,MA
702.1,533.5,824.6,616.2,0.777,50,U₂
465.2,539.8,631.7,651.3,0.769,14,RI
634.6,343.0,783.2,449.3,0.742,111,AB₂
207.3,381.8,386.4,483.0,0.726,113,UM
755.1,169.2,884.8,282.0,0.718,4,TA
426.4,1071.8,642.5,1164.8,0.696,4,TA
298.5,80.7,595.2,201.4,0.679,119,DIM
42.4,887.4,229.0,1001.7,0.646,111,AB₂
517.8,823.5,668.1,954.6,0.638,29,SI
526.1,254.3,671.6,364.6,0.628,126,UB
526.1,254.3,671.6,364.6,0.625,92,NI
39.9,786.9,184.3,902.6,0.617,50,U₂
52.9,310.0,216.9,415.6,0.606,145,|IGI.DIB|
344.1,1080.0,438.5,1166.1,0.592,107,MIN
598.3,71.5,854.1,189.5,0.539,46,DUN₃@g
632.2,1070.2,827.8,1169.7,0.538,21,MA
173.8,776.4,323.7,889.1,0.536,83,LAL
632.5,1070.3,827.2,1169.5,0.513,21,MA
303.9,957.2,487.3,1090.9,0.511,56,GA
173.3,682.6,278.6,793.1,0.494,10,ZA
334.3,860.3,516.3,976.7,0.492,135,EL
52.9,310.0,216.9,415.6,0.428,111,AB₂
517.8,823.5,668.1,954.6,0.422,38,UnclearSign
315.0,545.4,481.2,671.5,0.419,56,GA
508.2,186.5,647.4,275.2,0.409,106,|U.U.U|
389.8,457.2,515.5,555.1,0.384,87,RU
44.9,682.5,192.5,802.2,0.37,17,LU
173.8,776.4,323.7,889.1,0.369,109,NU
663.1,11.6,843.8,92.9,0.33,34,NA
807.0,765.4,903.3,903.6,0.327,44,DIN
