x0,y0,x1,y1,score,label,sign
806.7,2093.2,956.9,2217.5,0.977,29,SI
438.3,1040.2,591.1,1176.2,0.968,29,SI
2025.5,1889.2,2152.8,2000.6,0.967,123,PAP
1073.4,1185.3,1212.5,1343.0,0.964,25,DU
1321.8,1859.4,1460.1,1977.9,0.962,77,|DIŠ.DIŠ.DIŠ|
1316.8,1677.2,1426.7,1817.0,0.962,100,GIŠ
1742.3,1946.8,1846.4,2050.2,0.96,49,IGI
1391.8,1040.1,1486.3,1156.9,0.96,123,PAP
967.6,1105.8,1083.9,1238.0,0.959,21,MA
543.7,2124.1,690.4,2264.1,0.957,128,|U.5(DIŠ)|
535.7,1805.9,675.5,1932.7,0.955,29,SI
1723.7,1793.9,1827.3,1910.4,0.954,35,BAD
1277.7,2023.5,1386.9,2147.9,0.95,21,MA
1711.7,2036.2,1875.6,2180.8,0.949,21,MA
1375.5,1997.8,1550.3,2123.7,0.948,96,SAG
1302.8,1051.4,1404.8,1159.9,0.948,49,IGI
1658.1,2484.6,1869.6,2620.3,0.947,16,BA
396.2,805.4,635.5,942.5,0.947,49,IGI
610.1,551.4,722.5,666.2,0.945,100,GIŠ
1453.9,1810.5,1613.7,1949.0,0.944,39,|HI×BAD|
1608.2,1803.6,1734.0,1933.2,0.943,21,MA
1183.5,1068.3,1316.0,1192.4,0.943,4,TA
661.1,1756.6,976.8,1909.8,0.943,49,IGI
1307.8,1182.4,1399.1,1290.3,0.942,100,GIŠ
911.0,493.7,1063.3,629.2,0.936,21,MA
1214.4,792.4,1599.2,912.9,0.936,123,PAP
1828.8,1777.3,1966.9,1905.6,0.934,100,GIŠ
1188.7,481.0,1345.3,587.1,0.933,4,TA
587.1,670.5,709.6,785.4,0.933,48,AŠ
1204.4,1196.1,1311.8,1311.0,0.931,114,KU
423.3,919.9,727.9,1050.6,0.929,49,IGI
899.4,1132.0,978.2,1253.1,0.929,5,GAR
1450.8,870.9,1683.9,1014.6,0.927,38,UnclearSign
621.8,750.7,977.8,890.6,0.927,150,NUN
526.2,1560.4,672.2,1693.8,0.927,27,EN
953.3,2071.4,1074.0,2199.9,0.926,100,GIŠ
359.8,2147.0,566.8,2277.1,0.925,38,UnclearSign
195.8,2168.5,364.0,2301.3,0.924,38,UnclearSign
1397.2,2544.2,1552.3,2689.3,0.924,21,MA
708.5,540.3,827.9,656.6,0.923,114,KU
472.8,2680.7,597.7,2809.2,0.922,100,GIŠ
665.8,1544.4,835.5,1670.0,0.922,86,KA
225.5,852.6,411.2,993.3,0.921,4,TA
1195.4,2039.8,1284.3,2170.5,0.921,5,GAR
281.9,1730.4,438.8,1867.9,0.921,38,UnclearSign
622.2,1267.0,808.6,1403.4,0.919,73,IM
1064.4,1088.7,1194.5,1210.5,0.919,45,KI
1197.1,891.9,1451.8,1046.3,0.918,123,PAP
910.1,352.2,1124.8,466.3,0.916,38,UnclearSign
80.7,1906.8,166.5,2043.3,0.916,35,BAD
430.8,1709.0,733.8,1834.0,0.912,49,IGI
1065.5,587.1,1280.7,730.5,0.911,43,LUGAL
391.3,1196.8,573.4,1327.0,0.911,167,MUŠ
971.1,2594.7,1150.9,2730.4,0.911,113,UM
240.0,288.6,395.3,389.0,0.911,4,TA
1513.6,2067.8,1717.9,2200.0,0.91,172,|LAGAB.LAGAB|
2020.2,1987.0,2126.2,2103.3,0.91,35,BAD
402.6,1837.5,545.9,1964.1,0.909,71,ŠU
1863.8,2015.6,2025.5,2139.7,0.908,38,UnclearSign
87.1,2058.2,156.4,2183.4,0.907,23,DIŠ
734.8,2626.9,975.1,2766.8,0.904,38,UnclearSign
820.8,525.7,921.6,650.4,0.901,5,GAR
942.2,1235.2,1078.9,1362.8,0.9,17,LU
384.4,2703.3,481.3,2823.9,0.9,107,MIN
1161.1,684.8,1412.1,818.3,0.897,60,SU
270.7,352.3,444.9,479.3,0.895,132,ZE₂
579.7,1003.5,954.8,1135.0,0.895,49,IGI
262.3,1241.6,397.6,1354.7,0.895,45,KI
569.5,1158.5,701.3,1297.4,0.894,8,TI
423.1,1589.1,534.1,1704.4,0.893,49,IGI
1385.6,574.1,1496.3,685.9,0.89,114,KU
990.6,708.3,1121.6,842.5,0.887,143,KUR
778.8,1146.8,902.8,1262.6,0.879,114,KU
970.9,1910.0,1133.1,2044.0,0.878,38,UnclearSign
476.3,1952.5,624.5,2107.8,0.877,24,MU
100.8,997.9,285.2,1152.1,0.871,38,UnclearSign
431.8,420.1,622.6,546.9,0.869,49,IGI
1280.7,585.9,1389.5,695.0,0.869,100,GIŠ
312.9,607.0,433.6,738.3,0.866,87,RU
1039.0,483.1,1194.9,604.9,0.864,45,KI
120.4,2720.9,256.4,2872.0,0.862,85,GABA
131.0,1653.5,263.6,1780.7,0.861,33,AN
