x0,y0,x1,y1,score,label,sign
883.7,969.5,983.6,1090.2,0.978,51,ŠA₃
977.6,2081.6,1132.4,2203.3,0.976,29,SI
1341.0,795.4,1529.3,926.7,0.974,51,ŠA₃
1061.6,1857.2,1193.1,1989.4,0.97,55,ZI
776.7,1595.7,933.5,1698.4,0.969,22,E₂
248.0,939.4,374.6,1059.7,0.969,51,ŠA₃
1248.6,2044.7,1400.5,2171.5,0.968,123,PAP
1231.9,1948.6,1426.4,2062.9,0.967,123,PAP
810.9,1748.1,1032.4,1905.7,0.965,123,PAP
1263.2,1155.2,1383.1,1272.9,0.962,33,AN
924.2,2191.2,1075.6,2329.8,0.96,85,GABA
440.4,1971.5,543.5,2092.6,0.959,90,ME
2015.0,902.7,2101.3,1014.4,0.957,51,ŠA₃
256.4,2002.6,364.9,2116.3,0.954,52,BI
834.9,337.3,1067.9,472.5,0.954,43,LUGAL
567.5,1602.6,781.6,1740.0,0.954,43,LUGAL
458.7,2179.2,633.1,2301.2,0.954,103,|HI×AŠ₂|
1071.3,253.7,1265.8,375.9,0.954,76,ZAG
893.5,546.8,1048.8,665.9,0.954,4,TA
533.6,2070.8,676.9,2184.2,0.953,4,TA
153.5,1206.4,338.5,1315.2,0.951,91,BU
828.8,2344.0,925.5,2450.7,0.951,123,PAP
449.2,1033.3,556.4,1157.9,0.947,92,NI
1074.3,167.2,1244.7,280.3,0.947,4,TA
351.3,1416.8,608.9,1512.6,0.947,49,IGI
164.8,1323.7,346.4,1430.7,0.943,91,BU
793.5,1920.0,880.4,2038.5,0.942,5,GAR
1275.3,1272.2,1402.3,1398.5,0.941,5,GAR
68.8,2284.0,156.4,2399.6,0.941,35,BAD
1763.9,786.0,1971.9,909.9,0.94,38,UnclearSign
66.2,2501.7,144.0,2613.9,0.94,35,BAD
80.0,1815.8,161.7,1940.4,0.94,35,BAD
343.3,1286.4,605.7,1401.3,0.939,49,IGI
1008.6,623.6,1191.2,746.7,0.938,55,ZI
494.1,581.8,603.1,715.9,0.937,114,KU
1162.2,1753.4,1257.3,1856.7,0.937,114,KU
433.8,1638.6,579.7,1748.7,0.936,49,IGI
764.0,556.3,905.5,673.7,0.936,45,KI
586.1,878.4,803.6,992.3,0.935,49,IGI
1543.8,621.6,1794.2,727.8,0.935,49,IGI
533.8,1963.6,629.7,2075.5,0.934,92,NI
105.9,159.4,207.7,278.1,0.934,35,BAD
418.9,600.6,512.2,717.6,0.933,100,GIŠ
1065.6,958.6,1177.6,1069.1,0.933,92,NI
429.7,2290.6,611.1,2428.6,0.932,103,|HI×AŠ₂|
1619.7,1015.2,1780.4,1129.5,0.932,21,MA
572.6,680.9,884.4,790.2,0.932,49,IGI
85.2,1930.3,160.5,2059.5,0.931,35,BAD
217.4,258.3,372.3,370.8,0.93,91,BU
854.7,2113.4,990.8,2229.7,0.929,71,ŠU
1583.3,707.1,1739.6,818.6,0.928,10,ZA
