x0,y0,x1,y1,score,label,sign
30.9,362.6,95.5,430.5,0.956,98,E
88.7,358.9,162.4,423.9,0.938,87,RU
343.0,136.7,424.6,194.2,0.926,49,IGI
200.0,43.9,277.5,101.7,0.926,87,RU
108.2,250.6,185.7,308.7,0.925,21,MA
155.7,350.7,244.0,419.8,0.889,126,UB
199.7,142.1,294.9,197.0,0.887,34,NA
229.3,828.7,343.6,882.2,0.885,4,TA
480.5,449.4,556.8,497.7,0.881,90,ME
126.8,149.2,202.6,204.6,0.869,88,ŠA
248.1,785.7,337.7,836.2,0.86,21,MA
337.6,830.7,393.4,875.6,0.856,35,BAD
179.6,244.4,231.6,300.1,0.853,11,A
466.5,242.1,524.3,310.5,0.846,45,KI
430.4,400.0,501.6,462.6,0.821,34,NA
90.0,307.6,158.0,365.3,0.82,90,ME
294.2,875.6,373.0,928.3,0.816,34,NA
101.0,412.0,192.2,474.7,0.812,34,NA
152.4,295.5,261.0,360.0,0.784,73,IM
143.1,45.2,207.2,102.3,0.767,45,KI
257.0,294.3,308.3,355.4,0.763,11,A
181.6,189.8,238.1,251.5,0.753,11,A
293.5,137.4,349.7,195.5,0.742,11,A
533.6,94.9,571.3,147.3,0.729,11,A
371.3,401.3,435.9,459.7,0.717,49,IGI
453.4,88.5,500.2,145.6,0.715,11,A
378.7,90.6,460.8,143.6,0.7,49,IGI
298.2,91.8,386.7,143.0,0.693,33,AN
177.5,461.0,233.3,516.4,0.685,11,A
441.5,455.4,482.9,497.0,0.65,107,MIN
108.6,464.4,183.7,521.7,0.637,21,MA
231.5,192.2,308.3,250.5,0.635,70,ZU
165.2,788.8,253.9,837.3,0.503,124,SA
223.0,246.2,286.3,300.5,0.499,35,BAD
185.3,410.8,260.7,464.0,0.488,46,DUN₃@g
210.7,875.9,261.3,924.4,0.478,11,A
367.2,873.1,448.4,925.8,0.471,113,UM
493.7,297.1,560.0,353.0,0.463,91,BU
33.8,303.6,96.0,368.3,0.436,49,IGI
354.2,350.3,394.5,404.8,0.409,23,DIŠ
420.3,137.1,481.6,191.0,0.406,35,BAD
159.1,874.4,214.9,920.6,0.39,38,UnclearSign
530.4,140.3,576.4,189.6,0.381,21,MA
486.2,346.0,533.1,399.7,0.381,11,A
442.9,874.0,512.4,915.7,0.37,90,ME
332.6,782.8,413.4,838.1,0.366,35,BAD
98.8,873.0,163.6,917.4,0.347,45,KI
43.2,261.1,119.8,311.8,0.341,113,UM
441.1,300.3,502.8,352.3,0.338,29,SI
168.0,828.7,228.9,879.3,0.335,44,DIN
207.3,742.0,262.4,795.0,0.324,38,UnclearSign
