x0,y0,x1,y1,score,label,sign
336.9,293.3,413.8,361.9,0.965,7,I
93.7,490.7,160.8,547.3,0.957,7,I
408.6,285.7,477.2,356.4,0.95,34,NA
140.6,430.3,231.3,495.3,0.948,70,ZU
351.6,231.9,426.1,296.4,0.947,34,NA
61.2,256.2,121.2,321.5,0.941,117,TUG₂
157.0,370.8,247.7,441.7,0.94,21,MA
131.0,181.1,249.1,249.4,0.931,119,DIM
26.6,377.4,89.6,435.8,0.902,98,E
360.0,359.0,404.5,425.5,0.896,11,A
427.5,467.5,502.9,531.0,0.884,25,DU
468.5,280.8,519.7,345.7,0.87,16,BA
81.7,377.5,170.4,437.2,0.848,4,TA
202.3,491.2,323.6,554.7,0.833,79,IN
21.2,107.8,70.2,165.7,0.797,11,A
357.2,126.1,423.4,185.8,0.796,90,ME
87.2,434.5,150.8,494.5,0.779,114,KU
225.0,426.7,310.9,494.1,0.767,21,MA
291.0,44.7,340.7,95.8,0.745,11,A
463.2,223.2,518.9,285.0,0.737,71,ŠU
290.7,298.4,344.2,369.3,0.736,11,A
432.7,361.0,470.9,403.3,0.7,48,AŠ
395.7,351.8,468.3,416.9,0.698,136,PI
29.5,435.0,94.8,494.3,0.687,17,LU
338.5,81.2,415.3,135.4,0.68,34,NA
305.3,180.7,354.3,239.0,0.632,11,A
336.1,41.8,426.5,94.9,0.623,21,MA
422.0,173.2,474.1,232.5,0.614,71,ŠU
69.9,322.3,106.9,380.0,0.604,97,U
321.1,485.6,382.9,547.5,0.574,98,E
349.6,173.7,431.9,238.4,0.543,149,HU
414.6,124.4,483.8,179.2,0.519,21,MA
287.2,237.9,361.7,300.6,0.493,33,AN
154.1,492.9,208.2,554.2,0.479,44,DIN
212.2,305.0,301.9,374.1,0.479,31,HI
97.5,57.3,176.5,106.8,0.463,21,MA
30.5,50.4,172.3,115.0,0.432,22,E₂
433.6,403.3,492.5,470.9,0.432,136,PI
10.7,261.0,68.4,319.4,0.376,38,UnclearSign
19.2,320.3,82.9,382.3,0.373,17,LU
26.8,52.2,108.7,112.6,0.36,50,U₂
96.9,100.2,187.1,157.3,0.355,47,KU₃
9.5,260.0,69.2,320.4,0.344,38,UnclearSign
321.1,485.6,382.9,547.5,0.328,71,ŠU
238.8,370.5,323.1,432.5,0.326,115,SUR
26.6,490.5,101.9,549.9,0.32,98,E
375.3,475.1,435.3,535.9,0.319,6,GAL
415.1,230.1,474.3,289.9,0.309,114,KU
