x0,y0,x1,y1,score,label,sign
120.6,309.3,182.5,359.8,0.978,29,SI
203.2,551.7,264.1,610.0,0.976,83,LAL
438.3,550.8,510.9,607.4,0.942,47,KU₃
67.8,315.5,128.6,368.6,0.942,16,BA
277.9,413.8,368.2,471.9,0.942,73,IM
369.2,567.5,443.0,619.1,0.936,21,MA
93.2,564.8,164.3,623.4,0.933,34,NA
236.1,165.9,318.0,222.3,0.932,21,MA
500.9,541.1,558.3,610.8,0.929,37,UD
306.0,357.9,407.2,420.8,0.925,119,DIM
399.9,394.5,478.4,457.7,0.922,34,NA
360.6,610.9,425.9,668.3,0.917,21,MA
30.7,654.0,108.4,705.2,0.913,88,ŠA
357.3,409.1,408.6,464.2,0.907,11,A
95.9,529.5,141.0,583.8,0.903,11,A
154.4,174.5,244.2,228.2,0.903,14,RI
148.3,646.8,203.0,698.4,0.891,45,KI
240.6,339.3,315.9,391.6,0.862,104,HA
194.3,682.4,238.0,731.9,0.86,11,A
429.9,639.7,496.5,691.6,0.858,21,MA
54.6,357.3,115.7,408.8,0.85,92,NI
325.3,491.6,395.2,549.1,0.848,98,E
99.7,652.4,155.3,700.7,0.833,50,U₂
367.8,193.9,440.7,251.3,0.828,92,NI
255.6,547.3,324.6,593.9,0.806,7,I
449.8,596.7,499.1,651.3,0.8,71,ŠU
437.7,105.1,506.1,164.5,0.799,98,E
419.3,603.5,461.2,657.3,0.789,11,A
307.4,156.0,386.3,212.9,0.776,92,NI
467.8,383.9,534.3,445.6,0.774,33,AN
310.8,325.6,390.3,372.2,0.771,21,MA
356.4,654.6,436.4,703.7,0.739,67,UR
12.1,335.1,70.9,378.9,0.726,7,I
111.8,394.6,144.8,450.7,0.706,23,DIŠ
148.0,95.6,227.5,149.6,0.705,21,MA
204.9,343.2,247.4,399.2,0.688,11,A
487.5,623.4,547.6,680.8,0.683,21,MA
475.7,671.8,541.8,720.9,0.683,93,IG
320.4,534.4,402.8,587.1,0.679,4,TA
43.5,268.5,148.8,334.0,0.663,9,LI
196.6,642.1,258.4,694.6,0.655,83,LAL
491.1,598.8,557.1,644.0,0.654,90,ME
312.3,200.4,378.7,258.5,0.65,16,BA
432.0,454.3,517.3,525.9,0.648,73,IM
105.7,350.2,204.3,405.3,0.639,4,TA
350.0,694.7,418.3,743.4,0.635,16,BA
321.2,621.9,368.0,674.0,0.633,117,TUG₂
260.0,579.3,336.1,640.7,0.633,4,TA
16.0,286.0,52.7,342.1,0.631,11,A
416.1,717.5,499.1,767.6,0.621,21,MA
60.9,577.5,103.9,628.2,0.592,83,LAL
96.1,688.4,145.6,749.0,0.588,37,UD
375.7,156.9,443.2,206.2,0.587,29,SI
69.8,617.0,125.9,665.5,0.574,21,MA
23.7,488.9,101.3,547.1,0.563,55,ZI
433.3,454.9,519.1,522.5,0.554,73,IM
96.4,479.5,199.5,535.9,0.554,79,IN
321.2,621.9,368.0,674.0,0.528,98,E
18.9,398.2,68.2,457.6,0.522,47,KU₃
76.1,441.5,152.8,494.1,0.522,14,RI
5.4,156.5,44.1,213.0,0.518,23,DIŠ
184.3,473.0,252.1,525.6,0.518,49,IGI
91.5,182.2,155.2,237.7,0.507,104,HA
96.7,267.6,159.2,323.5,0.486,37,UD
19.9,364.8,65.9,412.2,0.481,66,IA₂
289.4,700.4,357.8,747.0,0.479,7,I
67.6,184.3,104.4,241.6,0.468,11,A
489.8,712.8,536.0,757.5,0.468,90,ME
231.0,630.4,301.3,688.8,0.467,71,ŠU
91.5,182.2,155.2,237.7,0.465,34,NA
470.6,503.7,562.3,558.7,0.452,119,DIM
169.2,605.7,214.6,660.2,0.452,10,ZA
32.1,149.4,76.2,200.3,0.45,23,DIŠ
287.2,739.4,345.7,775.0,0.45,29,SI
431.7,200.2,530.7,262.3,0.435,92,NI
327.5,579.1,379.1,630.6,0.427,98,E
327.5,579.1,379.1,630.6,0.427,117,TUG₂
237.9,378.8,312.8,427.9,0.418,117,TUG₂
458.7,256.6,553.5,312.1,0.407,21,MA
175.8,298.7,295.6,352.8,0.402,22,E₂
9.9,452.2,40.2,505.0,0.395,23,DIŠ
516.1,376.4,561.1,438.0,0.393,136,PI
259.0,209.7,318.9,261.6,0.391,29,SI
175.8,298.7,295.6,352.8,0.389,50,U₂
62.8,143.1,127.2,199.5,0.382,7,I
229.6,505.0,331.6,555.8,0.37,7,I
200.3,256.4,266.9,319.1,0.365,37,UD
223.6,211.6,319.4,262.0,0.361,74,RA
221.1,87.7,314.0,143.4,0.355,21,MA
142.1,391.2,192.3,442.6,0.353,90,ME
491.1,598.8,557.1,644.0,0.347,21,MA
24.5,448.2,84.0,501.4,0.347,21,MA
133.4,687.3,199.9,732.8,0.346,119,DIM
292.5,626.2,331.5,681.7,0.344,23,DIŠ
173.6,348.2,209.9,400.5,0.341,23,DIŠ
147.0,424.9,234.9,485.7,0.337,142,A₂
378.2,76.6,453.1,140.6,0.336,37,UD
417.0,346.8,482.2,406.1,0.324,117,TUG₂
297.0,663.7,367.0,711.7,0.318,117,TUG₂
24.5,448.2,84.0,501.4,0.317,114,KU
