x0,y0,x1,y1,score,label,sign
204.4,349.4,281.2,406.9,0.956,106,|U.U.U|
280.6,212.7,339.4,264.1,0.955,29,SI
155.3,486.4,214.3,547.4,0.954,98,E
284.5,336.8,374.8,397.7,0.951,21,MA
119.1,357.2,211.5,414.7,0.946,21,MA
304.1,514.0,371.0,573.0,0.942,16,BA
208.3,611.6,297.4,672.6,0.935,21,MA
265.7,477.1,328.1,528.5,0.932,7,I
222.2,437.3,309.3,489.8,0.93,21,MA
210.8,483.5,267.9,538.0,0.915,83,LAL
220.4,523.7,308.8,585.5,0.914,38,UnclearSign
170.2,574.2,271.0,631.9,0.913,55,ZI
135.4,534.3,222.8,594.0,0.902,21,MA
170.9,272.0,211.6,325.6,0.902,11,A
153.7,443.0,227.2,498.6,0.895,83,LAL
233.5,127.0,321.0,181.4,0.894,21,MA
127.7,589.1,177.6,642.2,0.892,11,A
330.7,593.0,407.4,657.3,0.887,90,ME
354.6,370.6,445.1,425.8,0.875,21,MA
419.6,196.8,457.1,250.1,0.872,11,A
167.5,625.8,212.6,675.8,0.864,11,A
184.7,661.3,284.0,720.2,0.853,55,ZI
140.3,93.8,234.0,147.3,0.851,21,MA
315.3,121.4,418.2,173.9,0.843,34,NA
392.3,241.2,434.6,297.5,0.837,11,A
29.2,551.3,65.7,611.3,0.832,11,A
82.3,591.9,134.2,649.4,0.832,37,UD
372.5,404.0,473.2,470.4,0.816,19,DA
435.7,356.6,544.0,410.5,0.783,67,UR
322.6,164.8,383.9,217.3,0.781,45,KI
277.6,654.3,327.0,715.5,0.78,10,ZA
117.7,401.0,215.2,465.4,0.772,129,DAM
109.4,272.5,175.1,327.9,0.714,52,BI
301.2,422.6,383.7,477.3,0.694,15,IŠ
229.2,94.6,301.9,140.2,0.617,113,UM
152.6,225.1,226.0,283.0,0.596,45,KI
84.0,494.0,165.0,550.4,0.572,34,NA
213.9,394.9,253.1,453.3,0.555,11,A
327.3,203.3,425.4,259.3,0.544,73,IM
291.3,607.4,333.5,665.8,0.535,23,DIŠ
169.2,133.4,238.4,189.0,0.496,38,UnclearSign
479.7,182.8,538.7,246.7,0.492,45,KI
27.7,598.9,87.0,654.5,0.483,47,KU₃
473.7,146.4,530.4,198.9,0.461,34,NA
320.9,642.4,421.6,708.9,0.444,119,DIM
407.3,111.8,472.6,167.6,0.441,29,SI
32.5,640.3,115.6,692.1,0.432,34,NA
495.1,675.5,555.4,739.0,0.427,114,KU
238.6,173.4,318.5,230.7,0.421,24,MU
238.6,173.4,318.5,230.7,0.407,33,AN
412.0,274.1,524.6,328.1,0.407,21,MA
107.9,633.7,173.0,683.1,0.361,29,SI
201.5,132.5,237.8,188.0,0.348,11,A
174.9,714.3,260.9,753.8,0.344,14,RI
126.6,665.8,193.6,722.9,0.335,38,UnclearSign
379.8,162.8,432.8,209.3,0.334,45,KI
250.2,387.9,363.0,446.6,0.33,119,DIM
99.7,674.2,142.8,729.5,0.33,23,DIŠ
23.5,501.3,94.4,556.0,0.328,7,I
335.5,249.4,398.3,299.9,0.327,21,MA
295.0,88.9,358.9,137.0,0.322,117,TUG₂
264.9,568.9,343.0,620.3,0.321,121,IR
412.3,692.9,500.9,746.8,0.321,22,E₂
340.3,704.2,413.4,750.1,0.32,20,|GUD×KUR|
216.1,220.6,282.8,278.3,0.318,126,UB
466.1,396.8,510.5,465.7,0.315,11,A
295.0,88.9,358.9,137.0,0.31,21,MA
183.0,312.5,237.3,363.8,0.307,50,U₂
208.1,569.5,340.9,626.8,0.306,79,IN
201.5,132.5,237.8,188.0,0.304,107,MIN
467.3,307.9,548.9,365.7,0.303,47,KU₃
46.9,452.9,159.3,508.2,0.302,38,UnclearSign
