x0,y0,x1,y1,score,label,sign
658.4,668.3,871.0,806.5,0.982,50,U₂
481.4,661.6,696.4,797.0,0.976,92,NI
784.0,776.9,971.4,901.8,0.958,21,MA
608.4,889.8,858.5,1034.8,0.935,113,UM
500.9,774.0,637.9,924.6,0.907,11,A
265.1,905.1,493.0,1049.4,0.898,55,ZI
174.0,777.3,388.8,931.5,0.874,34,NA
91.2,797.1,209.9,925.0,0.858,11,A
820.0,870.2,972.7,1022.5,0.826,47,KU₃
465.7,902.7,629.7,1037.2,0.805,87,RU
596.8,775.9,802.0,924.4,0.804,98,E
228.7,276.7,393.6,409.1,0.798,21,MA
631.9,356.0,804.2,522.7,0.653,34,NA
79.5,279.8,267.9,426.5,0.511,113,UM
546.7,1038.1,700.2,1117.4,0.442,7,I
710.1,250.2,879.4,388.0,0.408,90,ME
589.2,498.0,777.2,654.6,0.406,136,PI
362.7,262.3,547.2,404.8,0.31,7,I
