x0,y0,x1,y1,score,label,sign
49.6,530.6,228.0,669.2,0.952,50,U₂
876.2,439.6,1021.2,566.2,0.926,34,NA
535.3,610.3,747.1,733.1,0.922,50,U₂
624.0,695.1,856.9,862.2,0.901,4,TA
670.2,224.4,788.0,371.3,0.882,11,A
907.0,744.8,1047.8,891.6,0.875,4,TA
873.0,569.3,1040.8,692.5,0.855,17,LU
497.5,713.6,639.7,872.5,0.842,11,A
650.1,107.2,758.9,251.6,0.84,11,A
793.0,448.6,901.6,602.0,0.832,11,A
79.5,759.7,208.6,885.2,0.831,35,BAD
658.2,358.9,836.4,484.5,0.807,33,AN
815.8,765.8,929.3,904.6,0.802,11,A
865.9,666.2,1047.8,795.7,0.75,33,AN
50.0,397.5,185.4,538.6,0.644,11,A
55.7,638.4,276.4,782.8,0.643,49,IGI
722.5,577.3,880.3,718.1,0.553,56,GA
284.0,740.1,523.6,888.9,0.445,130,GAR₃
378.4,506.1,508.1,655.6,0.427,71,ŠU
601.0,457.5,804.4,612.7,0.391,38,UnclearSign
50.6,159.3,221.9,309.1,0.385,38,UnclearSign
284.0,740.1,523.6,888.9,0.372,88,ŠA
544.5,835.0,703.8,972.7,0.371,7,I
548.3,224.6,694.2,386.9,0.364,38,UnclearSign
741.8,104.4,953.2,249.7,0.356,34,NA
167.0,390.6,356.3,543.5,0.354,34,NA
534.7,938.5,747.6,1073.4,0.334,70,ZU
202.8,511.8,401.2,667.7,0.32,104,HA
378.4,506.1,508.1,655.6,0.316,117,TUG₂
167.0,390.6,356.3,543.5,0.303,37,UD
