x0,y0,x1,y1,score,label,sign
1766.1,1408.7,2165.4,1726.0,0.983,73,IM
2764.7,1312.0,3255.9,1531.0,0.981,14,RI
2849.9,414.2,3214.8,657.4,0.98,112,IB
1993.3,445.7,2348.4,724.3,0.977,88,ŠA
2472.6,1644.6,2897.4,1968.3,0.976,14,RI
834.5,1214.5,1102.5,1489.6,0.976,114,KU
1189.8,1818.7,1537.2,2082.5,0.976,74,RA
280.7,1599.9,767.1,1901.5,0.976,55,ZI
2631.7,755.2,3190.8,1013.2,0.976,112,IB
1029.5,2145.6,1465.6,2388.5,0.974,74,RA
1560.2,1745.2,2064.2,2067.5,0.972,133,AD
584.1,283.5,877.8,504.6,0.972,100,GIŠ
2146.8,774.6,2592.0,1083.0,0.971,50,U₂
3210.5,688.6,3550.7,984.2,0.97,16,BA
581.0,874.7,1039.9,1180.6,0.97,19,DA
2105.5,1090.8,2502.2,1336.6,0.969,119,DIM
1692.7,1122.0,2089.0,1383.2,0.969,142,A₂
2932.2,201.7,3447.3,403.3,0.969,55,ZI
1109.3,1191.3,1338.0,1457.2,0.968,7,I
3552.4,745.5,3788.6,901.4,0.966,48,AŠ
3497.7,196.3,3819.9,388.5,0.964,100,GIŠ
3596.1,403.0,3882.7,663.1,0.964,35,BAD
541.1,1252.0,825.1,1497.3,0.963,100,GIŠ
2895.6,1012.2,3360.9,1276.0,0.963,21,MA
1646.9,843.5,2105.3,1124.5,0.962,91,BU
909.6,258.0,1172.4,502.2,0.962,114,KU
1364.5,1464.9,1796.2,1739.1,0.962,14,RI
1125.7,492.9,1603.0,813.3,0.962,0,TU
710.1,1841.7,1151.3,2121.8,0.961,86,KA
3194.2,395.2,3583.8,650.3,0.96,52,BI
259.1,921.2,555.1,1225.9,0.96,50,U₂
257.4,1279.7,476.8,1538.8,0.958,35,BAD
1620.7,484.7,1988.7,757.2,0.957,113,UM
730.1,546.5,1102.9,802.5,0.956,41,AB
1081.4,855.8,1605.9,1151.5,0.956,41,AB
1374.6,1180.8,1638.5,1442.2,0.956,13,MI
262.6,579.6,696.6,882.3,0.954,86,KA
2362.5,407.0,2867.6,723.2,0.954,9,LI
268.8,1906.9,688.4,2186.8,0.947,15,IŠ
2091.3,1670.4,2446.0,2019.7,0.945,140,SAR
3355.3,975.5,3587.2,1258.0,0.94,95,PA
816.3,1502.6,1313.9,1843.3,0.937,86,KA
2191.2,1363.2,2674.5,1642.7,0.933,0,TU
2551.6,1052.3,2861.5,1320.1,0.926,45,KI
2949.8,1548.0,3357.1,1920.9,0.913,73,IM
309.8,302.5,534.5,573.7,0.91,35,BAD
3606.6,942.7,3949.1,1220.0,0.864,55,ZI
468.3,2147.6,860.2,2417.1,0.858,98,E
1395.5,249.7,1622.1,463.2,0.732,13,MI
3474.3,1236.0,3787.0,1537.4,0.726,7,I
3780.0,696.9,3957.0,927.6,0.312,49,IGI
