x0,y0,x1,y1,score,label,sign
342.7,364.4,467.0,447.4,0.949,21,MA
417.9,98.5,513.1,165.5,0.929,7,I
265.4,378.2,341.3,460.0,0.921,114,KU
334.3,161.9,422.5,244.5,0.919,90,ME
397.6,287.7,515.4,371.4,0.901,88,ŠA
516.2,152.9,578.4,227.6,0.866,11,A
194.4,116.2,289.7,192.3,0.835,35,BAD
128.6,258.8,208.3,339.6,0.82,114,KU
312.7,239.1,393.1,310.9,0.726,91,BU
388.3,228.3,507.3,294.8,0.704,24,MU
539.1,350.6,613.7,436.7,0.657,83,LAL
295.9,170.6,340.4,248.0,0.6,23,DIŠ
504.9,221.0,612.8,296.2,0.486,71,ŠU
108.6,132.3,202.1,205.2,0.436,117,TUG₂
502.2,280.4,631.5,360.2,0.431,163,GAN
205.6,248.6,314.1,328.8,0.395,16,BA
20.8,339.7,181.5,411.6,0.388,38,UnclearSign
24.8,398.6,122.3,476.4,0.382,98,E
486.5,428.8,585.3,503.2,0.353,15,IŠ
408.9,157.3,464.2,235.5,0.347,23,DIŠ
119.0,65.1,210.0,142.8,0.329,37,UD
259.1,301.8,406.8,373.7,0.325,152,GI
108.9,193.3,188.7,276.2,0.314,37,UD
185.5,193.2,257.3,257.2,0.308,35,BAD
