x0,y0,x1,y1,score,label,sign
746.9,66.6,916.7,221.8,0.812,38,UnclearSign
778.9,238.5,935.9,393.8,0.71,38,UnclearSign
561.9,64.4,690.3,245.4,0.618,38,UnclearSign
373.3,682.6,478.0,806.0,0.606,38,UnclearSign
670.8,402.1,954.4,555.9,0.582,38,UnclearSign
972.3,55.5,1229.6,225.6,0.533,38,UnclearSign
1030.6,378.3,1237.7,545.4,0.382,38,UnclearSign
51.8,445.8,161.0,629.4,0.377,35,BAD
957.4,378.5,1239.7,542.7,0.369,38,UnclearSign
606.4,599.8,904.0,792.2,0.332,38,UnclearSign
71.9,740.4,207.1,844.4,0.324,38,UnclearSign
589.0,245.6,791.5,419.8,0.318,161,MAŠ₂
68.6,235.9,230.6,401.4,0.311,38,UnclearSign
