x0,y0,x1,y1,score,label,sign
1582.0,835.6,1720.4,956.8,0.976,87,RU
1396.6,713.5,1578.9,798.7,0.97,50,U₂
1388.0,867.1,1482.6,956.6,0.969,143,KUR
1311.5,1006.6,1560.7,1108.2,0.964,49,IGI
1256.7,721.7,1402.8,817.7,0.963,30,|I.A|
1484.6,851.1,1597.1,955.3,0.961,19,DA
1177.0,880.0,1271.9,989.2,0.959,26,ŠU₂
1051.3,751.8,1143.0,831.3,0.955,22,E₂
1554.9,983.0,1704.1,1096.4,0.951,142,A₂
1119.0,1022.2,1331.2,1116.6,0.946,38,UnclearSign
1136.1,742.6,1263.8,832.1,0.943,6,GAL
1057.5,873.1,1162.2,976.5,0.943,24,MU
1561.4,696.9,1680.5,797.8,0.926,80,KIN
1269.1,882.1,1404.6,971.3,0.887,7,I
1238.6,577.3,1346.9,652.9,0.798,41,AB
1065.2,577.0,1236.6,660.1,0.783,125,|PIRIG×ZA|
1167.5,577.4,1288.6,659.5,0.706,38,UnclearSign
1232.7,579.9,1314.4,654.2,0.699,41,AB
