x0,y0,x1,y1,score,label,sign
1164.0,552.1,1241.0,616.7,0.979,122,ERIN₂
584.0,497.0,680.4,571.0,0.978,113,UM
1337.8,1068.0,1416.2,1138.4,0.977,142,A₂
1383.5,390.0,1473.1,467.6,0.976,75,|U.U|
795.1,926.7,884.6,1005.9,0.974,85,GABA
919.7,179.1,1028.3,255.0,0.973,116,MEŠ
692.4,185.5,809.7,260.8,0.973,152,GI
819.9,996.5,919.6,1075.5,0.972,85,GABA
668.2,676.2,783.3,739.7,0.971,33,AN
1273.4,335.1,1367.1,414.9,0.968,87,RU
1107.6,300.1,1224.2,361.0,0.968,150,NUN
637.3,738.7,787.1,805.2,0.967,49,IGI
476.4,559.5,642.9,636.3,0.966,116,MEŠ
1195.8,1070.3,1286.0,1137.4,0.966,141,GUD
998.6,671.3,1046.9,745.3,0.965,23,DIŠ
1535.9,601.7,1630.9,672.8,0.964,26,ŠU₂
1202.4,674.9,1334.4,738.3,0.963,7,I
1062.1,306.6,1112.2,366.2,0.963,23,DIŠ
1167.5,350.0,1281.2,420.3,0.962,152,GI
919.5,1008.6,987.2,1071.2,0.96,48,AŠ
1324.1,404.1,1393.8,471.7,0.96,26,ŠU₂
861.7,432.3,925.9,495.0,0.959,48,AŠ
1286.6,799.0,1392.7,871.6,0.958,51,ŠA₃
674.2,428.3,786.5,504.0,0.957,113,UM
518.7,308.7,588.9,378.8,0.957,116,MEŠ
518.4,679.4,646.3,752.2,0.957,14,RI
628.5,313.2,672.3,375.5,0.956,23,DIŠ
972.0,741.1,1086.6,810.6,0.955,150,NUN
1378.0,279.7,1525.2,345.9,0.955,116,MEŠ
590.0,187.5,693.3,257.7,0.955,33,AN
612.5,368.6,672.0,439.5,0.954,26,ŠU₂
1150.6,1009.6,1231.0,1070.0,0.954,18,TE
885.5,664.6,1002.6,744.6,0.953,21,MA
1089.7,741.8,1139.4,807.1,0.953,23,DIŠ
811.6,801.5,1005.3,869.1,0.952,49,IGI
629.5,803.4,798.4,865.4,0.952,123,PAP
732.0,932.4,802.2,1008.2,0.951,128,|U.5(DIŠ)|
787.4,664.6,885.9,741.5,0.949,75,|U.U|
828.6,304.1,933.6,372.3,0.949,123,PAP
1548.2,528.7,1662.2,605.3,0.949,116,MEŠ
1229.1,801.7,1291.6,873.1,0.949,11,A
661.3,300.9,749.5,377.0,0.949,51,ŠA₃
976.6,1070.5,1032.7,1136.6,0.948,123,PAP
770.5,610.5,891.6,673.7,0.948,109,NU
809.8,175.4,917.1,261.8,0.947,34,NA
1208.4,160.4,1359.5,243.4,0.947,72,NE
1180.1,932.3,1249.4,1005.2,0.947,112,IB
1026.5,554.2,1154.3,620.1,0.946,51,ŠA₃
1321.3,598.2,1447.5,676.7,0.946,172,|LAGAB.LAGAB|
1170.5,611.0,1220.1,682.2,0.946,23,DIŠ
671.5,489.9,756.6,566.2,0.946,21,MA
284.7,298.3,381.2,369.2,0.942,49,IGI
968.1,553.8,1038.8,614.3,0.942,48,AŠ
921.4,416.9,1011.6,496.0,0.942,38,UnclearSign
442.7,745.8,565.2,816.7,0.941,38,UnclearSign
1240.5,936.4,1301.8,999.7,0.941,18,TE
410.0,374.4,454.1,432.1,0.941,48,AŠ
1383.4,999.5,1481.7,1072.4,0.94,141,GUD
661.0,557.3,739.0,632.0,0.939,5,GAR
780.7,427.1,875.1,503.3,0.939,21,MA
748.8,496.6,792.0,553.4,0.938,48,AŠ
793.2,737.1,889.7,807.3,0.936,123,PAP
1381.4,525.4,1539.7,610.9,0.934,25,DU
1210.5,611.3,1319.8,675.4,0.934,150,NUN
1530.6,797.6,1622.7,858.2,0.932,35,BAD
272.1,367.2,344.6,435.3,0.932,49,IGI
340.0,368.6,418.1,436.2,0.932,21,MA
857.8,364.7,981.8,430.2,0.931,12,DI
1046.4,242.4,1123.7,311.4,0.929,75,|U.U|
1470.3,394.8,1544.8,467.8,0.929,92,NI
421.9,495.3,494.0,563.7,0.929,37,UD
361.8,247.5,440.9,319.4,0.929,122,ERIN₂
612.0,432.9,674.4,504.5,0.928,11,A
1092.8,802.6,1199.8,876.5,0.928,24,MU
727.3,252.4,812.8,317.5,0.927,5,GAR
519.9,370.3,620.1,435.9,0.927,14,RI
106.9,239.1,356.0,309.2,0.926,116,MEŠ
493.0,497.4,542.6,565.4,0.926,11,A
541.5,430.2,610.8,501.1,0.926,11,A
824.3,247.7,935.7,317.7,0.926,87,RU
890.3,601.6,1076.4,676.6,0.925,103,|HI×AŠ₂|
1034.2,489.5,1108.5,562.8,0.925,117,TUG₂
1410.6,1072.1,1473.3,1135.1,0.924,21,MA
1208.4,227.8,1343.8,301.1,0.924,21,MA
1321.3,664.0,1496.8,738.6,0.924,151,SAL
557.4,741.9,643.8,815.7,0.924,34,NA
1284.8,1072.0,1340.1,1133.5,0.923,37,UD
1061.7,1008.6,1160.8,1074.6,0.921,112,IB
908.8,869.7,1164.0,935.9,0.921,96,SAG
1232.0,544.4,1339.2,612.7,0.921,24,MU
1214.0,289.7,1335.7,353.9,0.92,18,TE
1354.6,933.1,1393.6,1007.5,0.919,11,A
379.9,313.7,456.3,377.0,0.919,100,GIŠ
748.7,302.9,833.7,371.4,0.918,109,NU
880.1,934.8,936.3,1007.9,0.917,100,GIŠ
1017.8,798.4,1099.4,875.6,0.916,122,ERIN₂
984.2,1006.9,1066.1,1074.4,0.908,92,NI
367.2,178.6,524.4,256.7,0.908,38,UnclearSign
790.5,486.7,870.7,563.5,0.908,38,UnclearSign
1102.8,487.2,1146.8,558.8,0.907,26,ŠU₂
