x0,y0,x1,y1,score,label,sign
1193.7,1474.6,1494.3,1770.1,0.979,25,DU
1348.4,991.5,1577.1,1255.7,0.972,29,SI
151.3,1888.4,430.1,2173.6,0.969,22,E₂
91.6,654.8,292.8,941.5,0.969,141,GUD
183.5,2102.8,368.0,2422.3,0.968,31,HI
1080.2,3166.3,1373.3,3492.0,0.967,47,KU₃
533.5,2056.6,782.6,2345.8,0.965,92,NI
2011.8,2992.8,2436.7,3251.0,0.964,39,|HI×BAD|
193.6,2363.0,391.9,2700.4,0.964,31,HI
1756.9,2119.3,2028.3,2460.5,0.962,24,MU
1508.3,2201.2,1819.8,2513.4,0.96,149,HU
1572.2,536.4,1805.8,783.6,0.959,104,HA
1707.3,1638.3,1967.3,1917.5,0.959,22,E₂
325.9,2093.6,576.4,2370.2,0.958,163,GAN
1227.4,1984.8,1424.1,2308.9,0.958,11,A
661.5,3196.0,951.6,3497.8,0.954,40,|UD×(U.U.U)|
1188.6,1726.4,1480.5,2010.9,0.954,33,AN
1771.7,2791.1,2013.7,3045.0,0.952,35,BAD
886.4,772.6,1211.4,1054.5,0.951,98,E
981.4,1480.8,1249.0,1806.2,0.949,43,LUGAL
1259.0,2276.0,1533.7,2559.1,0.948,5,GAR
802.9,1476.2,1030.9,1846.5,0.945,45,KI
2310.1,2630.7,2622.2,2976.2,0.942,92,NI
1723.5,946.5,1997.0,1208.7,0.941,92,NI
521.7,1319.8,810.2,1596.8,0.938,152,GI
1017.7,1279.2,1192.4,1560.8,0.937,5,GAR
1407.0,1231.9,1631.1,1459.7,0.937,17,LU
1520.2,313.0,1729.3,591.9,0.937,6,GAL
389.6,1836.1,632.5,2155.9,0.934,6,GAL
1615.9,741.2,1811.6,1005.2,0.929,104,HA
2297.2,1108.5,2507.8,1362.0,0.929,104,HA
150.6,1416.8,374.8,1685.8,0.925,33,AN
251.1,651.8,455.1,932.1,0.925,104,HA
526.1,2299.2,776.1,2617.2,0.924,92,NI
1372.4,1933.3,1603.3,2251.2,0.924,92,NI
729.7,2286.2,1058.6,2579.7,0.922,38,UnclearSign
1871.0,1174.9,2016.3,1418.1,0.921,5,GAR
1640.3,1868.0,1932.5,2217.2,0.921,9,LI
910.9,3172.4,1141.3,3474.2,0.913,38,UnclearSign
1525.7,977.3,1764.1,1201.4,0.912,16,BA
1739.7,3027.7,2012.0,3331.6,0.907,97,U
1166.2,1252.3,1404.1,1531.5,0.902,17,LU
608.7,2935.7,931.6,3239.8,0.897,73,IM
73.8,412.2,341.9,687.0,0.895,22,E₂
636.6,1551.3,856.5,1818.8,0.893,38,UnclearSign
1465.5,3034.9,1736.8,3417.2,0.891,37,UD
548.6,602.6,727.5,881.2,0.888,92,NI
1451.8,1462.1,1711.3,1721.2,0.887,4,TA
2127.6,1601.0,2343.7,1858.8,0.886,3,LA
1977.9,2104.5,2204.6,2427.3,0.886,92,NI
1219.0,295.4,1393.4,570.6,0.886,92,NI
370.2,1610.5,671.8,1893.0,0.884,164,DIM₂
396.1,622.7,590.2,911.8,0.882,16,BA
101.1,869.0,362.4,1191.1,0.88,38,UnclearSign
309.2,2336.0,562.1,2679.8,0.877,163,GAN
701.5,1069.9,908.3,1338.8,0.866,5,GAR
2128.5,1127.7,2341.7,1366.2,0.865,95,PA
310.7,1335.1,573.9,1674.0,0.864,38,UnclearSign
1679.0,313.0,1947.3,552.7,0.864,3,LA
2081.9,1830.9,2325.3,2094.4,0.863,92,NI
492.4,111.1,702.2,406.9,0.861,109,NU
866.0,2899.0,1186.7,3223.9,0.855,91,BU
2172.0,2676.7,2357.6,3012.6,0.845,92,NI
1962.2,690.3,2264.7,966.3,0.844,158,SUM
1974.6,1147.5,2165.3,1377.9,0.835,100,GIŠ
1347.9,295.4,1559.7,587.8,0.821,6,GAL
494.6,817.6,800.0,1119.5,0.818,142,A₂
1908.0,1870.6,2127.4,2123.3,0.817,163,GAN
652.2,108.3,954.3,385.5,0.817,93,IG
304.1,365.6,760.4,660.1,0.805,131,|EN.ZU|
1647.7,111.5,1899.8,350.7,0.802,33,AN
1969.7,2732.6,2218.9,3049.2,0.799,135,EL
1751.5,514.4,1955.2,764.7,0.797,16,BA
895.7,971.7,1340.7,1293.0,0.763,152,GI
1327.5,558.8,1597.0,796.7,0.762,17,LU
920.0,516.0,1359.6,793.6,0.755,38,UnclearSign
395.1,1068.8,713.6,1389.6,0.74,38,UnclearSign
2182.0,662.2,2549.3,945.6,0.71,152,GI
738.2,812.3,925.3,1129.9,0.701,83,LAL
1427.1,1687.5,1736.0,1981.0,0.691,59,|SAL.TUG₂|
1756.2,719.9,1998.9,986.6,0.669,16,BA
1227.2,735.4,1662.1,1035.9,0.665,38,UnclearSign
131.6,1088.1,440.7,1425.9,0.641,38,UnclearSign
852.5,1026.5,1030.1,1295.5,0.599,31,HI
902.0,102.4,1193.1,375.3,0.556,153,EŠ₂
1235.2,736.7,1661.6,1039.1,0.532,38,UnclearSign
384.9,396.9,500.5,581.5,0.501,33,AN
1438.2,97.0,1691.4,340.9,0.498,16,BA
783.0,798.7,965.3,1090.0,0.486,83,LAL
1906.9,511.8,2110.3,769.1,0.477,92,NI
849.8,1009.4,1092.7,1297.6,0.477,31,HI
744.1,2021.8,1006.1,2323.7,0.46,72,NE
1704.8,1634.6,1971.4,1920.5,0.446,22,E₂
373.1,395.3,476.6,572.4,0.431,33,AN
306.1,863.7,550.3,1162.2,0.418,71,ŠU
265.5,137.3,544.2,421.5,0.369,38,UnclearSign
1191.8,98.3,1492.7,333.4,0.369,38,UnclearSign
1051.9,332.0,1266.8,590.5,0.359,29,SI
2177.5,1320.8,2395.1,1573.9,0.354,24,MU
369.9,394.7,467.8,570.8,0.351,33,AN
