x0,y0,x1,y1,score,label,sign
213.6,3493.4,454.1,3749.5,0.975,127,URU
1150.3,2236.8,1396.1,2454.3,0.917,4,TA
851.5,590.4,1064.5,883.4,0.915,34,NA
212.6,3249.9,433.4,3483.7,0.91,33,AN
419.6,2796.8,577.0,3042.4,0.898,5,GAR
852.3,1058.4,1089.7,1319.5,0.897,78,GA₂
501.3,643.0,745.7,869.9,0.88,74,RA
733.2,3443.7,1034.2,3671.6,0.878,19,DA
556.2,3456.4,765.8,3688.8,0.849,21,MA
730.2,633.6,891.0,858.0,0.833,33,AN
416.4,3474.9,581.2,3740.8,0.824,45,KI
1192.7,2460.8,1360.6,2634.2,0.815,109,NU
1491.5,3810.3,1687.7,4017.0,0.805,52,BI
976.5,1790.1,1179.3,2008.2,0.764,84,KID
404.6,3207.3,623.9,3454.1,0.742,73,IM
737.3,1795.2,1000.9,2034.4,0.741,142,A₂
107.4,903.4,325.0,1150.4,0.73,127,URU
424.6,901.2,558.0,1123.0,0.714,11,A
761.5,1328.2,1025.9,1537.7,0.713,21,MA
1606.7,3290.7,1924.1,3536.4,0.698,74,RA
1244.1,1015.1,1538.6,1285.5,0.694,140,SAR
1277.7,4053.0,1504.0,4299.1,0.682,37,UD
395.2,4141.0,582.1,4350.8,0.647,37,UD
280.3,1100.1,481.2,1344.1,0.641,24,MU
627.2,3002.2,822.9,3201.5,0.639,98,E
466.5,3011.2,650.6,3237.6,0.631,149,HU
563.9,2752.0,786.4,3003.0,0.623,140,SAR
217.3,2998.0,491.3,3258.9,0.619,9,LI
282.0,3939.9,455.3,4186.4,0.612,31,HI
544.8,368.5,748.2,643.3,0.602,12,DI
143.7,1122.3,301.8,1372.5,0.582,24,MU
581.0,3920.0,882.2,4155.8,0.574,96,SAG
925.3,1536.3,1264.8,1788.1,0.572,135,EL
1016.5,2935.0,1281.3,3166.6,0.561,86,KA
724.8,400.0,1005.9,605.0,0.544,56,GA
1042.7,602.0,1306.6,838.9,0.536,4,TA
534.4,876.0,715.4,1095.9,0.525,121,IR
1096.2,3370.4,1317.9,3615.0,0.514,38,UnclearSign
344.0,3757.7,482.0,3971.7,0.512,11,A
295.0,890.3,447.1,1114.6,0.511,38,UnclearSign
282.0,3939.9,455.3,4186.4,0.504,39,|HI×BAD|
456.3,3728.4,745.9,3948.8,0.492,86,KA
137.1,422.8,366.3,690.3,0.477,45,KI
1306.9,3379.5,1449.3,3607.9,0.474,38,UnclearSign
534.4,876.0,715.4,1095.9,0.466,92,NI
377.2,156.3,596.2,411.0,0.458,37,UD
1154.4,1761.8,1364.1,1970.4,0.441,24,MU
182.8,3942.3,293.9,4189.2,0.437,23,DIŠ
888.6,4131.5,1066.1,4350.5,0.435,17,LU
1389.7,3120.5,1544.7,3348.4,0.434,37,UD
1406.6,3580.6,1640.5,3801.9,0.432,38,UnclearSign
592.1,3207.9,732.0,3444.3,0.42,97,U
843.3,154.6,1073.4,375.3,0.414,38,UnclearSign
1366.5,2201.9,1598.0,2442.0,0.401,51,ŠA₃
1518.7,1024.4,1729.3,1241.6,0.4,34,NA
1096.2,3370.4,1317.9,3615.0,0.398,45,KI
377.2,156.3,596.2,411.0,0.395,34,NA
566.4,2067.8,735.6,2324.8,0.39,38,UnclearSign
1154.4,1761.8,1364.1,1970.4,0.387,52,BI
462.6,3006.6,824.0,3227.4,0.385,38,UnclearSign
1072.2,3170.1,1252.2,3370.8,0.384,52,BI
710.7,2052.0,1043.7,2304.8,0.378,4,TA
1446.8,3348.2,1618.4,3565.7,0.375,38,UnclearSign
435.3,1092.7,590.1,1338.6,0.371,37,UD
578.7,4153.3,895.3,4352.7,0.37,38,UnclearSign
566.4,2067.8,735.6,2324.8,0.368,37,UD
334.9,425.1,581.1,665.7,0.361,38,UnclearSign
1063.7,4100.3,1270.3,4342.6,0.359,17,LU
1230.2,3141.5,1419.3,3365.9,0.359,153,EŠ₂
497.3,632.6,875.5,874.8,0.354,38,UnclearSign
1306.9,3379.5,1449.3,3607.9,0.351,5,GAR
1830.6,3774.7,2054.0,3972.1,0.345,38,UnclearSign
203.4,2799.7,419.9,3029.6,0.341,38,UnclearSign
713.4,3209.3,913.9,3418.1,0.338,33,AN
1200.4,3844.2,1498.1,4059.3,0.337,38,UnclearSign
391.7,2095.7,589.5,2341.0,0.331,38,UnclearSign
1272.3,2914.1,1426.6,3156.0,0.33,10,ZA
201.6,3748.9,358.1,3967.2,0.33,33,AN
524.0,1568.2,747.8,1813.1,0.325,24,MU
799.8,2965.8,1040.6,3198.9,0.325,21,MA
923.8,2269.2,1173.6,2478.6,0.319,74,RA
724.8,400.0,1005.9,605.0,0.317,52,BI
1272.3,2914.1,1426.6,3156.0,0.316,38,UnclearSign
1200.4,3844.2,1498.1,4059.3,0.316,22,E₂
1306.3,3353.6,1620.0,3588.6,0.31,38,UnclearSign
1291.8,609.6,1503.9,816.3,0.308,38,UnclearSign
195.0,2551.1,425.2,2814.4,0.303,63,TUR
