x0,y0,x1,y1,score,label,sign
933.1,2529.1,1307.0,2866.9,0.983,34,NA
1722.2,177.2,2032.6,456.7,0.982,61,KAK
464.0,2883.5,869.2,3237.5,0.982,123,PAP
892.6,427.6,1327.1,774.2,0.981,65,LU₂
1071.0,1384.3,1405.7,1788.3,0.98,104,HA
1305.7,3280.9,1746.6,3622.6,0.974,113,UM
1677.2,2161.2,2071.4,2512.6,0.971,108,NAM
340.5,1708.0,709.0,2103.9,0.97,34,NA
817.7,2781.7,1132.5,3211.4,0.968,153,EŠ₂
662.8,1404.0,1089.9,1738.2,0.968,91,BU
1288.4,2726.4,1710.6,3113.2,0.968,65,LU₂
202.2,2624.8,944.4,2996.6,0.966,79,IN
1894.2,1905.0,2205.8,2197.1,0.966,21,MA
221.0,2939.5,497.6,3247.8,0.961,37,UD
1981.2,860.0,2198.7,1158.0,0.96,61,KAK
1741.8,1091.6,2012.4,1394.0,0.96,53,GUR
1375.3,3541.9,1696.6,3847.7,0.957,109,NU
1477.6,680.4,1914.0,999.4,0.956,113,UM
1982.6,184.3,2169.8,444.6,0.953,11,A
1362.6,3030.4,1837.2,3322.8,0.95,113,UM
1560.5,402.4,1842.2,708.9,0.95,59,|SAL.TUG₂|
1908.0,2927.7,2257.3,3239.3,0.949,21,MA
1014.8,679.7,1538.3,1092.7,0.947,33,AN
614.2,3650.0,994.7,3997.1,0.947,24,MU
200.5,2398.5,431.9,2721.3,0.947,23,DIŠ
1565.6,1616.7,1904.3,1960.6,0.947,59,|SAL.TUG₂|
789.0,3125.3,1192.0,3364.8,0.945,33,AN
951.6,3626.4,1318.9,3920.2,0.943,106,|U.U.U|
1400.0,166.8,1762.7,486.7,0.941,22,E₂
613.2,173.0,1007.3,501.7,0.94,140,SAR
255.7,473.4,525.2,820.2,0.939,104,HA
1912.9,3447.8,2224.0,3790.0,0.935,52,BI
1864.2,1578.8,2249.1,1957.9,0.934,38,UnclearSign
685.9,3350.3,1112.1,3712.4,0.933,86,KA
1635.6,3460.3,1973.6,3872.9,0.931,126,UB
1959.4,2419.5,2247.0,2725.2,0.929,158,SUM
1527.0,2478.0,2011.1,2784.8,0.928,33,AN
214.1,771.5,673.5,1075.8,0.927,145,|IGI.DIB|
645.0,934.6,1095.2,1328.9,0.926,140,SAR
200.2,3205.2,609.3,3497.9,0.921,145,|IGI.DIB|
1733.3,3195.7,2117.8,3524.0,0.921,78,GA₂
260.2,3412.2,695.3,3749.0,0.92,22,E₂
261.1,221.3,430.3,530.4,0.92,23,DIŠ
1382.8,1910.0,1852.9,2233.3,0.914,113,UM
1630.2,1367.4,1946.6,1618.8,0.913,133,AD
1795.1,373.9,2186.3,711.5,0.901,38,UnclearSign
1064.9,3314.3,1345.6,3632.2,0.9,109,NU
489.0,452.5,918.4,811.9,0.895,3,LA
203.4,1282.7,450.6,1551.5,0.895,97,U
275.3,3675.0,666.5,4096.0,0.893,22,E₂
1089.9,2814.0,1289.6,3174.0,0.887,23,DIŠ
279.8,1011.9,703.9,1402.7,0.885,38,UnclearSign
208.2,2053.7,553.9,2292.4,0.881,145,|IGI.DIB|
1679.5,879.5,2017.9,1171.9,0.867,22,E₂
367.7,186.3,686.3,535.6,0.857,38,UnclearSign
1278.4,421.2,1601.6,767.0,0.843,33,AN
1885.4,624.0,2210.5,929.4,0.841,21,MA
1674.4,2715.5,1982.4,3059.9,0.8,33,AN
384.1,1422.2,687.4,1768.5,0.609,34,NA
1980.9,1112.8,2205.7,1365.0,0.586,54,ŠE
226.0,1781.4,400.2,2086.0,0.321,11,A
