x0,y0,x1,y1,score,label,sign
1956.1,2314.2,2255.3,2598.8,0.984,164,DIM₂
1829.8,635.1,2209.0,892.0,0.982,68,KAL
1459.6,818.6,1865.5,1170.8,0.981,34,NA
1840.1,1476.5,2134.4,1745.9,0.979,88,ŠA
737.8,1506.0,1179.2,1847.5,0.971,112,IB
1299.4,263.0,1765.4,627.2,0.968,166,MAR
959.4,2415.2,1414.3,2734.4,0.966,72,NE
1758.3,1280.2,2247.9,1539.7,0.965,69,|ŠEŠ.KI|
1112.5,625.7,1698.2,929.8,0.964,92,NI
852.1,87.8,1194.5,382.9,0.963,3,LA
1347.1,3091.6,1670.0,3412.5,0.961,91,BU
1817.0,1066.0,2258.8,1324.4,0.961,69,|ŠEŠ.KI|
968.2,456.2,1280.3,743.4,0.959,44,DIN
1473.6,2186.1,1882.7,2450.9,0.953,91,BU
1630.0,3080.4,1877.5,3415.8,0.952,71,ŠU
1723.0,3437.6,2195.5,3769.8,0.951,116,MEŠ
202.5,118.5,497.4,439.9,0.95,24,MU
1044.0,3523.7,1441.0,3833.1,0.948,21,MA
655.0,3547.2,1077.9,3828.3,0.948,86,KA
733.8,2894.3,1090.6,3182.2,0.948,104,HA
1122.2,2620.1,1428.3,2976.1,0.948,71,ŠU
1145.3,1304.6,1650.6,1552.6,0.946,33,AN
157.5,3556.7,389.4,3848.6,0.945,94,MES
831.7,1742.0,1142.9,2067.8,0.944,144,ARAD
358.3,3542.6,691.6,3821.5,0.944,65,LU₂
760.9,1324.9,1199.9,1597.9,0.943,65,LU₂
1084.5,866.4,1454.7,1143.0,0.943,84,KID
780.3,446.9,1038.8,774.9,0.941,7,I
1080.8,1108.1,1492.1,1381.2,0.941,168,BAR
1044.2,2912.9,1429.3,3185.2,0.932,41,AB
736.9,695.0,1159.6,986.5,0.932,92,NI
1424.1,3509.9,1763.9,3817.1,0.93,52,BI
1146.8,1505.9,1456.5,1792.8,0.929,114,KU
1403.5,2638.7,1804.9,2949.6,0.929,30,|I.A|
917.9,304.8,1356.7,524.1,0.929,33,AN
1527.8,1933.3,1936.7,2246.9,0.921,55,ZI
1457.4,1097.5,1880.6,1396.0,0.921,33,AN
1856.1,843.2,2233.7,1092.5,0.912,19,DA
441.9,114.0,890.1,388.6,0.906,43,LUGAL
469.9,305.1,904.0,767.7,0.904,65,LU₂
154.8,838.9,530.3,1106.5,0.901,49,IGI
166.2,3700.7,396.3,3969.0,0.896,40,|UD×(U.U.U)|
1142.9,117.7,1396.5,312.3,0.895,52,BI
1461.0,2403.1,1996.5,2678.2,0.889,131,|EN.ZU|
158.5,619.7,523.8,908.3,0.884,49,IGI
808.0,1111.6,1139.4,1390.0,0.884,49,IGI
1724.9,491.7,2215.4,692.9,0.881,33,AN
157.7,1429.6,469.1,1692.3,0.88,49,IGI
153.6,1042.7,501.9,1284.8,0.88,49,IGI
1701.9,303.6,2136.0,559.8,0.879,0,TU
814.8,2219.6,1164.9,2493.7,0.878,4,TA
1202.5,3114.7,1394.3,3515.6,0.871,11,A
1113.4,1768.1,1606.9,2027.2,0.866,33,AN
169.6,366.5,514.4,680.0,0.851,49,IGI
549.7,3762.3,809.6,3985.7,0.849,71,ŠU
1607.7,2846.6,1919.1,3139.9,0.838,55,ZI
1848.6,2123.0,2249.3,2384.7,0.838,113,UM
1819.8,3048.8,2216.9,3437.3,0.835,38,UnclearSign
1387.5,122.3,1823.4,346.1,0.828,79,IN
783.0,3764.0,1197.0,3964.4,0.802,28,KUL
2020.1,3678.5,2201.1,3958.0,0.79,45,KI
759.6,886.1,1132.3,1166.6,0.766,27,EN
138.4,1646.9,467.3,1907.3,0.741,49,IGI
1250.6,3815.7,1498.5,4089.3,0.72,51,ŠA₃
163.4,1225.6,490.1,1478.1,0.716,49,IGI
1464.8,3812.7,1779.9,4060.2,0.5,38,UnclearSign
1466.9,3766.5,2077.8,4052.1,0.433,38,UnclearSign
764.6,900.5,1004.6,1149.0,0.429,33,AN
1478.2,2452.3,1670.7,2657.3,0.428,33,AN
1737.3,3695.9,2091.5,4038.2,0.417,86,KA
769.0,908.1,1009.7,1154.3,0.4,33,AN
1825.4,3045.2,2096.3,3436.4,0.308,38,UnclearSign
1250.6,3815.7,1498.5,4089.3,0.301,45,KI
