x0,y0,x1,y1,score,label,sign
1199.7,285.3,1283.7,352.4,0.965,26,ŠU₂
1118.8,125.4,1204.9,188.5,0.952,33,AN
979.6,344.8,1177.3,399.6,0.945,33,AN
1192.3,114.5,1295.1,182.8,0.938,92,NI
1164.4,482.5,1283.2,566.2,0.937,123,PAP
1025.5,187.9,1171.8,243.1,0.932,16,BA
1181.1,540.3,1273.4,616.3,0.909,35,BAD
1169.0,381.6,1292.6,434.7,0.907,116,MEŠ
1197.6,217.5,1290.5,289.2,0.906,37,UD
1025.4,283.1,1168.2,361.6,0.9,38,UnclearSign
1174.4,169.1,1296.7,235.6,0.898,4,TA
940.6,136.7,1001.9,200.3,0.895,38,UnclearSign
1171.4,600.0,1249.3,665.4,0.883,25,DU
1189.4,56.1,1276.7,130.1,0.88,35,BAD
990.9,387.4,1125.9,450.8,0.877,25,DU
1004.5,439.2,1121.9,506.2,0.875,38,UnclearSign
1166.2,333.9,1290.5,397.0,0.874,92,NI
997.9,126.9,1128.8,199.3,0.871,38,UnclearSign
1008.5,232.9,1148.9,294.5,0.856,87,RU
962.4,290.6,1031.7,358.4,0.848,38,UnclearSign
1006.6,78.3,1060.4,137.1,0.834,38,UnclearSign
1139.9,607.2,1180.0,665.4,0.813,38,UnclearSign
921.1,184.5,1024.0,253.6,0.781,38,UnclearSign
1178.2,421.4,1291.4,499.6,0.752,98,E
1053.9,70.8,1182.7,143.9,0.698,38,UnclearSign
933.6,488.4,1016.1,568.6,0.536,38,UnclearSign
