x0,y0,x1,y1,score,label,sign
547.2,1184.5,637.7,1253.6,0.987,85,GABA
663.3,1109.5,747.9,1186.6,0.972,85,GABA
466.1,840.5,572.1,912.3,0.969,33,AN
1145.3,2338.1,1273.9,2438.6,0.965,142,A₂
688.2,885.4,797.4,949.6,0.964,143,KUR
451.9,252.3,537.6,317.1,0.963,76,ZAG
840.2,825.2,942.1,889.5,0.963,48,AŠ
983.5,1625.9,1066.9,1715.3,0.962,143,KUR
95.8,966.8,300.3,1027.8,0.96,49,IGI
558.9,762.4,673.9,845.0,0.959,119,DIM
929.1,1167.8,994.0,1234.5,0.956,123,PAP
391.0,781.8,480.2,848.7,0.955,49,IGI
856.7,1632.2,992.6,1727.0,0.953,43,LUGAL
95.8,909.7,299.7,971.0,0.953,49,IGI
681.4,936.4,802.1,1009.7,0.952,143,KUR
1038.9,2032.4,1096.6,2115.3,0.951,49,IGI
126.5,534.8,313.7,592.9,0.948,49,IGI
1168.3,2020.4,1237.5,2101.2,0.948,21,MA
800.1,1451.5,893.0,1528.8,0.946,14,RI
356.8,257.2,461.0,327.7,0.944,127,URU
815.2,931.0,933.9,1012.2,0.944,24,MU
249.7,462.3,317.4,532.3,0.944,21,MA
668.2,2050.3,732.2,2140.6,0.943,147,AŠ₂
135.1,643.6,299.2,708.8,0.942,49,IGI
814.0,1824.5,945.9,1915.0,0.942,143,KUR
166.9,699.5,275.0,784.8,0.939,14,RI
563.7,836.8,694.7,904.1,0.939,68,KAL
67.6,707.4,177.4,789.7,0.939,12,DI
357.5,1193.3,429.3,1260.3,0.933,114,KU
90.4,799.4,144.0,865.6,0.929,114,KU
126.5,589.1,300.1,644.4,0.928,49,IGI
514.5,1034.0,589.2,1106.5,0.925,4,TA
852.2,1727.7,977.5,1831.3,0.925,143,KUR
903.3,1545.1,998.5,1629.3,0.924,35,BAD
1072.1,2347.1,1151.2,2435.9,0.923,49,IGI
363.3,1384.9,444.2,1458.8,0.922,127,URU
633.1,1183.7,756.8,1252.1,0.921,101,|U.KA|
288.8,1193.1,366.3,1263.8,0.921,100,GIŠ
829.8,890.5,937.9,944.8,0.92,123,PAP
298.3,587.2,416.1,645.6,0.92,123,PAP
142.1,798.4,182.1,862.0,0.92,5,GAR
872.2,1356.7,937.9,1433.0,0.918,21,MA
42.9,655.3,132.2,724.2,0.916,21,MA
626.8,1030.0,672.1,1108.6,0.915,5,GAR
364.2,846.3,459.0,912.7,0.914,114,KU
105.3,856.7,294.7,909.6,0.912,49,IGI
1061.7,1634.3,1103.6,1705.0,0.911,48,AŠ
489.9,379.3,587.5,448.1,0.911,116,MEŠ
862.5,2369.9,928.5,2458.5,0.91,26,ŠU₂
360.0,457.3,447.0,531.9,0.909,14,RI
721.4,2258.8,838.2,2344.4,0.908,24,MU
450.6,312.5,581.9,383.9,0.905,43,LUGAL
1166.3,2239.8,1272.8,2320.8,0.903,48,AŠ
308.7,462.2,366.4,529.8,0.902,92,NI
309.1,260.5,362.1,330.2,0.902,5,GAR
456.8,1038.8,523.5,1109.2,0.901,45,KI
480.1,691.2,553.0,766.0,0.901,26,ŠU₂
157.2,466.9,214.2,535.2,0.9,114,KU
917.8,2248.0,1002.7,2337.6,0.897,7,I
756.2,1362.5,834.6,1439.1,0.897,127,URU
1077.5,1817.7,1170.3,1903.7,0.897,45,KI
1130.9,2120.8,1257.5,2222.6,0.895,80,KIN
1096.5,1719.9,1156.8,1818.3,0.895,115,SUR
306.5,378.8,404.0,456.4,0.894,52,BI
403.0,1044.6,467.9,1111.9,0.893,21,MA
611.8,1235.9,744.8,1322.1,0.893,25,DU
656.5,681.5,740.4,756.8,0.893,114,KU
102.8,470.1,163.0,538.9,0.893,100,GIŠ
856.3,1106.0,922.1,1180.4,0.892,123,PAP
750.4,1181.2,803.4,1251.6,0.892,5,GAR
801.7,1111.6,861.1,1173.1,0.889,123,PAP
928.5,932.7,1131.1,1003.1,0.889,123,PAP
791.1,1632.6,849.4,1736.1,0.888,26,ŠU₂
326.5,1121.3,402.0,1198.7,0.887,105,UŠ
394.0,375.3,490.1,454.3,0.886,143,KUR
474.4,775.7,570.6,847.9,0.886,45,KI
791.2,1177.9,880.0,1250.9,0.886,71,ŠU
293.6,849.7,373.6,916.4,0.884,100,GIŠ
752.0,2159.8,855.6,2241.1,0.883,6,GAL
423.4,1186.8,496.0,1255.7,0.879,49,IGI
578.4,686.2,660.6,759.6,0.876,100,GIŠ
526.3,1459.5,595.4,1540.4,0.876,114,KU
333.7,144.9,414.2,212.3,0.868,38,UnclearSign
281.0,1045.9,334.3,1118.3,0.867,100,GIŠ
879.7,1442.2,956.7,1527.3,0.865,38,UnclearSign
986.2,1015.8,1059.8,1091.0,0.863,50,U₂
742.1,1112.8,789.8,1185.3,0.859,5,GAR
435.8,1377.5,532.3,1455.2,0.858,76,ZAG
737.4,1239.0,898.1,1317.2,0.857,50,U₂
1056.9,1535.6,1130.2,1623.1,0.857,100,GIŠ
999.5,2241.8,1066.3,2332.3,0.856,143,KUR
288.5,1319.3,459.4,1395.3,0.856,63,TUR
296.0,696.5,475.8,775.8,0.855,43,LUGAL
526.9,1371.6,612.4,1449.9,0.853,24,MU
946.8,2135.1,1138.3,2242.3,0.852,50,U₂
706.6,1029.1,762.3,1100.5,0.851,114,KU
516.7,2064.5,584.0,2141.4,0.85,21,MA
517.6,1122.6,580.2,1188.8,0.849,114,KU
71.6,1051.7,139.8,1127.0,0.849,142,A₂
596.8,1457.6,658.2,1540.0,0.848,33,AN
