x0,y0,x1,y1,score,label,sign
63.8,123.8,126.2,178.2,0.964,56,GA
332.6,74.2,410.9,125.3,0.955,56,GA
51.0,375.4,102.4,430.2,0.949,37,UD
128.6,83.8,201.8,133.4,0.944,22,E₂
321.8,189.0,402.8,239.6,0.936,56,GA
20.9,44.5,100.3,95.6,0.929,15,IŠ
99.4,329.7,184.2,380.4,0.921,129,DAM
1.5,286.7,53.1,337.8,0.919,7,I
84.7,4.5,154.1,51.7,0.915,21,MA
291.1,80.8,335.5,129.9,0.914,11,A
53.3,212.5,106.2,261.2,0.914,16,BA
43.7,292.1,112.0,340.3,0.912,34,NA
441.4,39.2,520.0,76.1,0.908,92,NI
163.9,284.5,248.5,333.9,0.906,169,|IGI.RI|
86.7,456.4,153.3,494.1,0.905,109,NU
460.8,106.7,518.4,153.4,0.898,50,U₂
415.2,151.5,482.4,187.6,0.895,92,NI
241.7,197.2,330.3,239.8,0.891,92,NI
241.0,273.5,303.6,324.4,0.891,45,KI
137.5,408.7,214.2,460.3,0.889,34,NA
355.4,341.3,388.8,392.1,0.88,97,U
186.9,196.6,255.7,251.3,0.878,56,GA
5.8,120.4,72.3,179.9,0.873,4,TA
96.8,371.1,196.4,421.4,0.869,145,|IGI.DIB|
226.0,361.6,292.6,406.8,0.863,147,AŠ₂
31.4,4.8,95.8,50.7,0.858,113,UM
331.2,227.2,398.4,271.7,0.858,50,U₂
195.9,39.1,284.3,90.8,0.852,4,TA
225.0,80.4,298.5,127.9,0.84,52,BI
294.8,350.2,365.4,397.5,0.839,4,TA
395.2,283.1,457.4,340.6,0.822,21,MA
1.2,253.6,65.6,302.7,0.821,22,E₂
290.9,228.3,341.8,279.2,0.81,38,UnclearSign
193.2,84.3,232.2,133.2,0.803,11,A
488.4,273.5,556.4,328.2,0.793,46,DUN₃@g
458.3,163.3,552.7,224.8,0.79,34,NA
119.8,125.3,210.2,172.3,0.78,110,AL
3.4,173.2,48.9,222.0,0.78,66,IA₂
421.9,110.5,466.1,156.6,0.776,44,DIN
30.6,420.0,102.4,469.0,0.752,4,TA
23.2,332.9,102.2,389.9,0.751,88,ŠA
266.0,155.3,327.5,205.6,0.723,16,BA
279.9,31.9,395.9,90.4,0.72,9,LI
138.5,162.3,219.1,213.6,0.715,113,UM
210.1,156.8,271.8,210.0,0.679,98,E
55.1,246.3,163.2,301.5,0.678,79,IN
248.9,311.9,299.4,363.9,0.67,33,AN
250.6,309.5,329.5,363.8,0.67,149,HU
152.9,242.9,238.6,292.8,0.633,15,IŠ
231.8,235.5,302.5,284.7,0.632,4,TA
94.2,418.5,144.5,467.2,0.626,44,DIN
105.4,287.0,172.7,340.2,0.618,136,PI
70.3,86.5,138.1,137.7,0.604,34,NA
188.2,366.1,232.0,412.7,0.591,83,LAL
409.9,172.9,470.0,231.7,0.589,7,I
1.4,212.6,62.5,261.7,0.562,88,ŠA
285.8,112.9,355.1,165.5,0.559,88,ŠA
476.1,320.4,525.4,373.6,0.537,114,KU
482.7,58.7,542.1,112.1,0.52,21,MA
403.3,69.8,459.6,119.9,0.52,38,UnclearSign
152.9,242.9,238.6,292.8,0.497,88,ŠA
509.8,104.3,540.4,158.3,0.475,11,A
389.3,224.4,482.5,269.2,0.464,92,NI
92.1,42.3,200.8,95.7,0.463,25,DU
99.6,205.8,193.8,253.2,0.46,25,DU
77.8,167.3,147.4,221.4,0.455,91,BU
12.9,383.0,56.1,428.5,0.434,47,KU₃
319.1,155.0,378.8,202.9,0.432,51,ŠA₃
387.6,35.1,447.7,81.0,0.423,56,GA
201.1,122.1,279.4,165.1,0.417,50,U₂
408.4,323.6,486.5,380.5,0.392,38,UnclearSign
373.1,150.1,424.0,208.6,0.365,38,UnclearSign
476.1,320.4,525.4,373.6,0.352,16,BA
7.9,85.9,48.3,130.0,0.352,7,I
381.4,334.3,435.6,385.8,0.301,63,TUR
