x0,y0,x1,y1,score,label,sign
185.0,2048.7,345.8,2150.1,0.975,65,LU₂
481.7,1118.2,662.3,1226.4,0.973,84,KID
901.4,1910.0,1086.2,2025.0,0.971,74,RA
952.1,1614.6,1110.4,1736.8,0.965,65,LU₂
473.1,1922.4,642.4,2032.1,0.963,52,BI
177.6,786.6,318.7,901.0,0.963,65,LU₂
896.9,1167.9,1080.6,1296.1,0.962,8,TI
1652.5,1767.6,1803.6,1860.8,0.962,91,BU
1169.6,1805.3,1299.5,1909.9,0.96,90,ME
345.6,1129.8,495.0,1235.0,0.958,16,BA
1376.3,1975.5,1586.3,2083.2,0.958,167,MUŠ
1254.6,3203.5,1427.3,3317.3,0.958,92,NI
1643.3,1957.1,1797.3,2058.6,0.956,21,MA
1394.5,909.9,1614.8,996.3,0.955,92,NI
320.1,954.7,566.1,1061.1,0.955,92,NI
809.4,663.0,934.9,787.0,0.954,5,GAR
1221.7,1987.6,1378.5,2100.0,0.953,98,E
1172.0,752.6,1342.3,847.7,0.952,90,ME
1222.7,826.7,1399.9,938.6,0.952,92,NI
950.0,499.9,1125.1,613.6,0.95,98,E
1625.1,1125.1,1776.1,1234.3,0.949,21,MA
1203.5,1357.1,1326.5,1461.4,0.948,5,GAR
1102.8,1612.0,1194.2,1720.0,0.948,26,ŠU₂
778.1,3555.3,924.0,3667.8,0.946,83,LAL
1640.3,1041.2,1774.2,1140.4,0.943,5,GAR
870.9,4091.0,1033.8,4189.5,0.943,84,KID
1561.3,1670.7,1784.1,1780.7,0.943,171,|UD.DU|
104.6,1410.2,226.0,1530.2,0.942,161,MAŠ₂
677.0,3562.1,792.0,3665.9,0.941,11,A
418.8,773.5,569.8,877.6,0.94,74,RA
1249.5,4315.9,1396.3,4427.2,0.94,24,MU
681.3,4008.6,788.4,4104.9,0.94,11,A
1064.9,4973.8,1165.0,5071.9,0.939,38,UnclearSign
1360.8,1433.5,1469.0,1530.7,0.938,18,TE
461.7,2037.1,550.8,2142.5,0.937,11,A
1128.0,4325.3,1254.9,4438.7,0.935,21,MA
1207.1,1264.7,1360.0,1377.1,0.934,90,ME
576.1,248.8,801.3,345.7,0.933,83,LAL
1026.0,1723.3,1164.3,1808.0,0.933,97,U
505.4,1204.0,684.4,1317.3,0.932,65,LU₂
901.0,3561.9,1128.7,3655.6,0.932,38,UnclearSign
343.1,3310.7,480.7,3407.2,0.932,149,HU
225.8,4629.3,330.9,4751.6,0.932,6,GAL
1027.5,1808.5,1170.0,1899.7,0.931,97,U
193.9,1130.8,354.6,1240.9,0.931,65,LU₂
658.6,2216.2,808.5,2333.3,0.931,83,LAL
418.5,1476.5,589.3,1572.6,0.931,65,LU₂
1038.2,1532.9,1216.1,1631.0,0.931,4,TA
1040.2,756.9,1170.6,850.4,0.93,97,U
1433.5,4068.8,1591.2,4176.9,0.93,72,NE
1069.4,1269.1,1201.9,1364.2,0.93,97,U
1400.0,4588.1,1521.7,4688.8,0.93,33,AN
1301.4,4086.3,1444.4,4183.7,0.929,154,UN
1700.6,2274.6,1801.9,2391.2,0.929,11,A
952.1,4600.0,1058.0,4712.1,0.927,26,ŠU₂
1453.8,3377.5,1566.9,3462.6,0.927,111,AB₂
152.1,1749.1,276.9,1871.8,0.927,34,NA
728.8,2124.8,873.7,2223.0,0.926,158,SUM
244.5,4485.9,383.3,4603.6,0.926,38,UnclearSign
572.0,4089.0,716.6,4196.7,0.926,52,BI
1601.9,1220.2,1780.9,1328.8,0.925,158,SUM
1188.1,643.6,1354.3,765.1,0.925,55,ZI
287.5,1049.7,467.0,1138.6,0.923,16,BA
1134.5,4822.1,1284.2,4934.6,0.922,2,TUM
562.1,759.4,735.1,872.6,0.921,84,KID
166.2,1057.5,302.5,1156.1,0.919,51,ŠA₃
503.9,3641.7,784.3,3730.8,0.918,90,ME
793.9,2209.0,1010.9,2310.9,0.918,38,UnclearSign
821.6,3219.7,1008.9,3319.3,0.917,65,LU₂
694.8,4336.5,823.4,4464.3,0.917,34,NA
1054.0,1088.3,1187.6,1172.4,0.917,97,U
1203.3,3898.8,1399.5,4013.3,0.917,108,NAM
1285.6,1804.2,1394.0,1905.7,0.917,92,NI
1007.9,4207.6,1192.2,4306.6,0.917,38,UnclearSign
222.2,3724.7,440.8,3833.6,0.915,38,UnclearSign
693.7,319.3,811.7,443.3,0.915,24,MU
1175.1,1893.8,1458.5,2006.0,0.915,90,ME
1219.1,1081.7,1427.5,1178.8,0.915,90,ME
805.3,324.4,951.7,434.8,0.914,154,UN
867.1,1619.6,958.1,1727.1,0.914,5,GAR
1337.1,1345.6,1459.3,1446.0,0.913,5,GAR
859.0,4203.4,1015.8,4311.2,0.913,161,MAŠ₂
651.2,588.9,791.2,705.5,0.912,29,SI
460.0,4228.7,617.7,4338.7,0.912,21,MA
112.8,4640.6,232.2,4744.8,0.912,22,E₂
486.4,3393.9,659.9,3477.3,0.911,9,LI
1270.7,3727.4,1485.4,3818.8,0.91,86,KA
1536.7,3717.7,1767.6,3813.2,0.91,38,UnclearSign
1424.7,4194.7,1582.7,4290.1,0.91,16,BA
805.2,1191.5,899.8,1303.5,0.91,11,A
1404.7,4309.2,1579.2,4417.0,0.909,154,UN
350.2,1227.7,507.2,1322.7,0.908,8,TI
442.2,1735.7,637.9,1853.3,0.908,72,NE
1598.1,1493.7,1776.5,1586.7,0.908,149,HU
1196.5,3645.2,1357.4,3737.2,0.908,33,AN
1106.6,4088.3,1311.5,4182.2,0.907,145,|IGI.DIB|
1054.7,835.1,1222.9,937.1,0.907,71,ŠU
898.4,2010.7,1055.3,2117.5,0.907,74,RA
166.2,282.0,340.6,385.3,0.904,1,|U.GUD|
978.9,4463.4,1143.2,4581.5,0.904,142,A₂
