x0,y0,x1,y1,score,label,sign
718.9,525.0,921.7,614.9,0.972,25,DU
359.0,560.7,534.8,646.5,0.97,88,ŠA
234.0,274.2,360.9,370.5,0.968,16,BA
424.1,743.7,577.1,846.7,0.966,56,GA
224.8,376.2,359.2,455.9,0.963,21,MA
579.5,736.0,764.0,834.2,0.952,92,NI
421.4,944.4,616.3,1037.8,0.947,19,DA
535.9,545.4,711.7,638.5,0.946,15,IŠ
588.1,274.9,757.2,357.9,0.941,92,NI
357.5,181.6,437.1,274.1,0.938,11,A
855.1,256.7,942.4,354.9,0.934,44,DIN
954.4,247.2,1124.8,332.9,0.931,21,MA
758.7,929.3,836.1,1028.5,0.926,11,A
801.7,815.6,963.4,914.4,0.924,115,SUR
623.1,938.0,708.7,1031.0,0.907,11,A
480.8,849.5,553.1,942.1,0.907,11,A
261.8,953.3,412.5,1048.1,0.907,130,GAR₃
84.7,371.3,227.6,459.5,0.902,113,UM
122.4,659.7,213.8,781.0,0.9,44,DIN
228.1,661.5,318.2,763.3,0.892,11,A
722.4,828.2,794.9,923.3,0.89,11,A
598.4,1033.7,772.7,1125.5,0.886,138,DAR
358.9,74.9,518.1,168.7,0.878,88,ŠA
777.6,273.9,843.3,351.2,0.862,11,A
84.4,868.4,229.5,961.7,0.86,88,ŠA
978.6,417.2,1146.8,502.6,0.843,21,MA
526.0,1032.7,599.1,1136.9,0.832,137,AŠ@z
756.6,608.2,918.0,723.6,0.822,145,|IGI.DIB|
278.5,855.0,476.4,959.2,0.819,91,BU
563.0,833.7,662.2,945.3,0.81,44,DIN
749.6,189.5,904.4,264.1,0.801,83,LAL
377.2,278.0,579.5,371.3,0.796,133,AD
548.7,88.4,724.3,182.7,0.796,138,DAR
79.8,783.2,149.7,869.6,0.778,23,DIŠ
851.1,345.3,1028.4,431.4,0.728,138,DAR
447.6,182.7,604.8,271.9,0.72,115,SUR
416.6,461.7,586.1,554.7,0.712,115,SUR
847.9,913.9,1044.7,1012.1,0.71,34,NA
730.7,453.7,839.3,531.2,0.655,83,LAL
736.6,90.2,870.2,172.8,0.653,7,I
629.4,935.8,751.4,1030.1,0.646,11,A
729.1,452.4,835.3,531.5,0.641,83,LAL
528.6,89.4,576.2,174.4,0.602,137,AŠ@z
785.5,710.7,1016.4,808.4,0.597,93,IG
164.6,774.1,260.8,870.7,0.585,114,KU
95.6,283.1,229.8,373.1,0.584,62,MAŠ
104.4,966.0,240.5,1044.3,0.54,50,U₂
754.1,360.2,842.7,438.6,0.525,137,AŠ@z
559.7,633.9,742.8,737.8,0.49,16,BA
877.8,427.5,975.2,520.7,0.486,62,MAŠ
589.0,456.7,715.9,535.6,0.48,38,UnclearSign
320.7,646.6,558.0,755.8,0.472,119,DIM
142.3,558.5,321.7,649.8,0.453,21,MA
328.9,1044.2,512.5,1137.6,0.446,88,ŠA
1032.0,320.1,1178.6,423.5,0.445,21,MA
275.6,762.9,419.6,855.7,0.442,74,RA
967.1,798.4,1109.1,906.7,0.415,70,ZU
83.4,484.4,144.6,566.8,0.399,11,A
919.0,591.8,1160.5,697.8,0.388,136,PI
1036.2,673.0,1196.5,792.4,0.374,14,RI
197.8,176.6,357.1,272.4,0.371,34,NA
527.2,91.0,577.0,174.1,0.347,137,AŠ@z
