x0,y0,x1,y1,score,label,sign
297.8,713.3,397.3,781.8,0.985,95,PA
653.9,466.5,819.0,548.3,0.981,73,IM
627.1,543.2,804.9,619.9,0.979,74,RA
360.0,549.0,506.8,646.9,0.976,34,NA
509.3,545.7,619.0,628.5,0.974,31,HI
792.9,119.8,911.2,215.4,0.968,114,KU
476.5,391.8,574.8,476.9,0.964,116,MEŠ
394.3,397.9,484.6,481.2,0.96,33,AN
753.6,264.1,897.5,362.1,0.959,2,TUM
436.1,472.1,639.1,560.8,0.958,126,UB
506.9,778.9,662.2,864.4,0.955,136,PI
454.5,306.8,615.5,383.4,0.955,136,PI
323.1,796.1,505.0,861.0,0.954,136,PI
767.8,761.0,912.3,852.7,0.953,2,TUM
652.2,384.3,771.4,463.5,0.951,16,BA
509.3,866.2,745.4,949.0,0.95,38,UnclearSign
400.7,722.3,519.6,783.7,0.949,11,A
660.1,133.2,791.3,214.1,0.948,34,NA
521.0,681.7,643.4,783.1,0.947,136,PI
757.0,370.0,915.0,457.0,0.947,38,UnclearSign
416.2,632.2,523.6,711.8,0.942,49,IGI
810.2,460.3,905.5,523.9,0.942,5,GAR
527.3,635.7,635.5,688.7,0.939,107,MIN
654.4,783.4,766.5,865.5,0.938,17,LU
808.4,528.3,904.7,597.9,0.938,5,GAR
613.2,290.5,752.4,375.8,0.938,17,LU
793.7,677.8,898.8,758.1,0.937,5,GAR
638.7,705.9,780.5,766.5,0.93,107,MIN
793.0,604.5,898.8,677.7,0.924,5,GAR
609.3,200.2,904.3,290.9,0.922,38,UnclearSign
746.1,850.2,905.3,950.9,0.914,8,TI
304.6,872.5,411.4,927.4,0.911,38,UnclearSign
267.5,483.2,426.1,577.7,0.897,38,UnclearSign
324.9,403.6,396.6,486.4,0.881,38,UnclearSign
568.4,382.8,654.0,474.2,0.866,7,I
824.9,56.8,927.0,133.9,0.552,38,UnclearSign
865.0,52.8,929.5,126.9,0.363,38,UnclearSign
