x0,y0,x1,y1,score,label,sign
698.9,707.6,812.1,789.7,0.961,155,TIL
629.8,1283.2,765.2,1353.5,0.936,34,NA
635.0,1393.4,755.1,1469.7,0.933,93,IG
634.5,1027.6,770.7,1103.6,0.912,8,TI
627.9,1337.8,760.6,1409.5,0.898,34,NA
629.0,845.4,703.1,912.6,0.877,38,UnclearSign
645.6,1155.9,769.2,1228.1,0.872,15,IŠ
698.2,844.1,823.2,916.7,0.868,116,MEŠ
636.3,1085.8,775.2,1166.8,0.855,38,UnclearSign
699.6,775.5,808.2,845.4,0.852,48,AŠ
591.4,1152.1,655.8,1216.7,0.83,38,UnclearSign
668.2,973.2,776.9,1041.8,0.83,38,UnclearSign
666.0,907.7,791.7,984.6,0.779,14,RI
720.6,644.4,807.6,721.3,0.751,38,UnclearSign
598.2,897.8,676.3,977.3,0.63,38,UnclearSign
652.3,1457.5,752.1,1526.5,0.581,25,DU
652.3,1457.5,752.1,1526.5,0.49,38,UnclearSign
642.9,1218.6,760.3,1288.8,0.446,121,IR
677.0,1511.0,751.0,1581.9,0.388,38,UnclearSign
