x0,y0,x1,y1,score,label,sign
392.5,433.2,502.4,516.6,0.951,56,GA
148.5,764.6,254.7,837.3,0.936,21,MA
576.8,812.6,671.9,886.6,0.935,21,MA
187.5,134.4,315.4,201.7,0.912,21,MA
219.8,617.5,324.0,688.9,0.889,45,KI
788.8,946.4,871.7,1021.0,0.872,21,MA
576.4,755.7,641.9,823.8,0.841,11,A
390.9,912.6,489.8,988.0,0.821,17,LU
248.8,680.3,362.2,768.1,0.812,38,UnclearSign
436.8,306.6,564.1,382.0,0.812,88,ŠA
674.3,533.9,759.7,602.4,0.803,45,KI
680.7,589.8,766.3,674.2,0.799,56,GA
307.4,533.6,407.6,603.9,0.768,21,MA
535.7,947.1,618.3,1028.7,0.76,37,UD
528.6,553.5,677.6,639.5,0.747,88,ŠA
733.5,386.5,820.0,463.1,0.736,34,NA
479.6,178.7,608.2,248.0,0.693,25,DU
340.1,382.3,453.2,444.9,0.686,83,LAL
219.9,1012.8,315.1,1070.7,0.682,62,MAŠ
31.0,916.5,120.7,981.2,0.669,92,NI
323.2,596.9,451.1,674.7,0.66,47,KU₃
670.6,401.2,741.2,472.7,0.645,7,I
360.2,788.6,470.2,866.1,0.64,92,NI
165.8,1067.1,287.4,1141.5,0.621,56,GA
242.5,754.9,369.9,826.8,0.56,111,AB₂
106.9,419.2,217.3,487.8,0.55,21,MA
183.2,948.2,309.4,1024.7,0.542,88,ŠA
389.5,976.9,489.0,1050.9,0.535,47,KU₃
431.3,841.4,516.7,917.7,0.511,45,KI
335.1,259.9,418.8,323.9,0.511,83,LAL
34.4,974.9,136.6,1055.8,0.51,88,ŠA
170.5,901.5,278.6,962.0,0.485,21,MA
830.4,817.3,885.0,888.2,0.475,37,UD
227.4,544.6,317.0,615.3,0.468,45,KI
478.4,623.3,591.9,705.7,0.461,92,NI
809.5,388.2,873.3,461.9,0.46,19,DA
74.9,702.3,186.8,781.8,0.458,34,NA
75.9,628.2,205.3,702.7,0.458,21,MA
697.5,661.3,796.8,735.2,0.454,89,|HI×NUN|
571.1,56.2,645.5,126.7,0.433,71,ŠU
313.0,444.3,405.0,530.7,0.431,6,GAL
320.2,596.6,410.6,676.7,0.431,47,KU₃
729.5,724.1,872.1,808.4,0.431,99,GUM
680.8,967.3,795.8,1048.4,0.431,34,NA
683.8,789.6,776.0,871.3,0.423,34,NA
453.1,770.6,579.9,842.0,0.419,34,NA
254.0,198.8,408.0,265.1,0.419,92,NI
23.2,354.4,103.1,441.7,0.416,71,ŠU
752.0,515.1,866.3,584.5,0.409,21,MA
50.8,778.4,158.7,859.8,0.407,50,U₂
448.4,581.1,528.4,638.6,0.404,44,DIN
380.6,855.1,445.6,913.9,0.401,90,ME
256.6,262.9,369.9,331.5,0.398,21,MA
128.9,964.2,192.7,1038.6,0.389,11,A
138.4,1021.8,226.8,1083.0,0.38,90,ME
257.2,262.1,368.9,332.2,0.378,21,MA
535.5,283.5,676.2,361.1,0.372,25,DU
722.6,453.3,854.5,528.5,0.368,111,AB₂
402.2,516.7,479.2,590.6,0.368,11,A
100.9,355.0,195.9,429.8,0.368,24,MU
265.1,846.2,375.7,921.1,0.367,154,UN
385.1,845.0,515.9,919.2,0.365,34,NA
339.6,320.9,445.5,390.4,0.362,50,U₂
153.0,275.1,225.8,341.0,0.357,62,MAŠ
410.6,249.8,491.5,319.8,0.355,115,SUR
447.8,121.7,545.1,192.2,0.349,34,NA
787.2,663.9,882.3,738.5,0.343,19,DA
479.4,502.0,589.6,578.9,0.342,25,DU
621.0,956.9,723.3,1038.0,0.341,83,LAL
589.8,538.5,677.1,595.5,0.331,37,UD
697.5,661.3,796.8,735.2,0.321,73,IM
514.3,831.2,582.5,899.4,0.314,38,UnclearSign
87.3,1078.4,175.8,1140.1,0.309,11,A
128.9,964.2,192.7,1038.6,0.306,66,IA₂
73.3,213.5,151.3,282.4,0.305,98,E
