x0,y0,x1,y1,score,label,sign
215.1,440.3,352.3,511.0,0.916,25,DU
310.3,647.1,399.9,717.1,0.894,7,I
267.3,571.6,426.4,653.2,0.891,9,LI
476.4,84.1,601.8,157.9,0.865,111,AB₂
301.6,496.9,377.2,576.6,0.827,11,A
610.1,535.7,748.5,599.6,0.824,50,U₂
379.9,95.7,493.1,159.8,0.784,21,MA
218.5,231.7,378.0,308.9,0.778,83,LAL
701.2,254.3,807.1,339.9,0.772,21,MA
134.4,246.4,216.7,326.0,0.74,11,A
384.4,624.8,552.9,715.2,0.731,9,LI
589.8,624.4,658.7,680.4,0.661,35,BAD
767.5,381.7,864.3,474.9,0.651,56,GA
296.8,351.9,424.9,440.7,0.645,71,ŠU
809.2,627.8,889.8,703.3,0.627,21,MA
162.3,504.3,300.6,582.4,0.613,21,MA
353.6,427.6,452.3,497.5,0.607,90,ME
690.1,324.0,849.3,409.1,0.592,2,TUM
432.0,829.7,539.9,911.7,0.572,92,NI
485.5,750.6,637.4,835.7,0.561,38,UnclearSign
223.3,575.4,282.2,656.7,0.535,83,LAL
92.3,367.3,263.6,462.4,0.52,9,LI
154.7,447.2,222.0,515.3,0.518,26,ŠU₂
353.6,427.6,452.3,497.5,0.518,83,LAL
614.8,266.3,708.4,336.2,0.507,62,MAŠ
21.0,384.2,105.5,459.6,0.484,11,A
525.0,817.6,652.9,900.0,0.474,21,MA
747.4,521.8,879.8,602.4,0.468,38,UnclearSign
73.2,29.5,179.9,81.0,0.467,38,UnclearSign
389.9,151.6,537.3,218.9,0.445,7,I
507.1,481.3,658.6,547.9,0.433,2,TUM
656.5,469.4,750.7,537.3,0.43,31,HI
374.7,702.6,487.4,760.7,0.417,109,NU
653.2,668.0,786.0,728.1,0.415,50,U₂
266.9,848.3,392.8,931.1,0.413,91,BU
653.6,400.6,768.7,480.3,0.404,24,MU
89.3,131.5,202.5,199.3,0.388,38,UnclearSign
560.7,406.5,656.2,480.1,0.373,98,E
752.1,464.0,846.1,530.6,0.37,38,UnclearSign
162.5,659.9,285.1,751.1,0.345,88,ŠA
717.0,391.4,774.9,474.7,0.342,44,DIN
358.1,289.5,450.0,358.8,0.324,114,KU
380.8,492.2,493.1,567.5,0.319,27,EN
653.2,668.0,786.0,728.1,0.314,38,UnclearSign
412.3,560.2,492.5,643.4,0.31,71,ŠU
525.0,817.6,652.9,900.0,0.309,83,LAL
493.7,689.0,619.2,765.2,0.309,4,TA
588.9,613.4,745.5,684.8,0.305,8,TI
