x0,y0,x1,y1,score,label,sign
1067.5,315.2,1395.7,640.7,0.985,47,KU₃
620.3,338.2,1071.3,659.5,0.976,46,DUN₃@g
1238.6,622.8,1576.3,957.8,0.966,86,KA
234.0,1333.9,527.7,1618.9,0.965,23,DIŠ
973.8,633.3,1270.6,976.3,0.961,21,MA
223.6,687.3,701.7,1090.6,0.952,161,MAŠ₂
226.1,1555.4,695.6,1831.3,0.951,145,|IGI.DIB|
1021.2,1474.6,1395.7,1820.9,0.951,9,LI
578.2,1245.4,942.2,1574.4,0.939,50,U₂
963.3,978.7,1370.4,1244.8,0.936,33,AN
1356.4,308.2,1660.9,629.3,0.922,37,UD
1323.3,953.3,1632.6,1221.6,0.91,37,UD
257.3,345.6,615.4,650.4,0.901,38,UnclearSign
212.7,1010.1,652.5,1381.8,0.892,45,KI
646.8,656.6,1002.7,983.8,0.711,52,BI
661.1,1526.6,1027.5,1820.8,0.499,18,TE
1239.1,1206.3,1523.3,1470.4,0.438,33,AN
661.1,1526.6,1027.5,1820.8,0.343,9,LI
