x0,y0,x1,y1,score,label,sign
655.6,1277.7,952.0,1466.9,0.982,112,IB
725.4,804.2,1022.0,1050.3,0.969,133,AD
968.8,540.0,1195.5,815.2,0.969,33,AN
1013.0,793.2,1280.0,1013.4,0.968,12,DI
716.8,212.8,943.6,541.1,0.966,73,IM
676.4,568.5,822.2,843.7,0.964,11,A
716.5,1428.7,1182.0,1705.3,0.964,69,|ŠEŠ.KI|
202.4,537.9,485.5,842.4,0.953,47,KU₃
169.2,1453.8,445.8,1697.6,0.946,49,IGI
406.7,1274.2,614.8,1466.1,0.944,63,TUR
813.4,1016.3,1043.4,1279.7,0.943,73,IM
1038.0,1028.1,1349.7,1263.5,0.942,140,SAR
463.6,575.5,677.9,836.1,0.937,37,UD
966.5,1252.2,1182.5,1462.0,0.937,92,NI
1214.8,190.5,1456.4,517.4,0.93,3,LA
534.1,1074.0,825.9,1289.6,0.926,33,AN
412.8,241.0,720.9,562.9,0.926,113,UM
186.1,1092.5,490.6,1326.6,0.92,49,IGI
448.3,1454.6,737.5,1712.9,0.914,33,AN
1167.1,1406.5,1413.3,1656.3,0.908,21,MA
441.3,822.8,696.5,1073.1,0.903,34,NA
964.8,220.6,1222.7,501.2,0.896,4,TA
1408.3,1196.8,1597.0,1398.4,0.878,37,UD
1279.0,739.6,1572.9,995.3,0.87,79,IN
1352.8,1044.7,1562.1,1183.5,0.867,48,AŠ
1168.3,516.1,1455.3,764.3,0.867,37,UD
285.6,825.6,464.4,1053.9,0.857,7,I
782.7,568.7,1000.8,814.1,0.844,34,NA
1202.8,1218.9,1417.2,1431.0,0.801,33,AN
1372.0,1400.5,1511.7,1673.5,0.533,33,AN
1372.8,1401.6,1506.8,1683.5,0.392,33,AN
973.0,1442.1,1182.4,1672.3,0.374,70,ZU
