x0,y0,x1,y1,score,label,sign
74.6,294.2,137.0,357.2,0.971,98,E
179.6,183.2,238.1,237.8,0.952,109,NU
423.6,353.5,523.8,402.1,0.941,83,LAL
233.3,176.8,310.3,234.6,0.938,21,MA
71.4,194.8,143.1,256.0,0.936,21,MA
241.2,462.9,327.2,532.0,0.932,74,RA
128.0,286.4,192.3,352.7,0.931,16,BA
37.9,398.4,119.7,463.2,0.929,34,NA
198.3,383.7,241.7,439.7,0.928,11,A
183.1,436.1,243.7,493.9,0.923,16,BA
356.3,310.1,395.7,369.8,0.909,11,A
489.9,292.2,570.5,348.4,0.907,21,MA
241.1,269.6,338.0,335.5,0.892,73,IM
233.6,230.2,269.5,286.9,0.89,11,A
43.4,144.2,119.1,209.3,0.879,34,NA
182.0,280.8,257.3,340.7,0.875,29,SI
361.2,595.7,491.0,657.0,0.875,79,IN
85.0,48.7,161.0,99.9,0.863,21,MA
150.3,586.8,230.2,642.4,0.862,14,RI
220.4,672.3,299.1,727.3,0.862,34,NA
21.9,558.5,56.9,615.7,0.855,11,A
1.8,306.1,82.4,367.7,0.837,88,ŠA
260.9,222.1,317.0,282.3,0.834,51,ŠA₃
26.6,601.6,101.1,656.1,0.832,21,MA
217.2,625.2,282.9,681.3,0.832,71,ŠU
261.9,712.9,350.0,763.3,0.822,113,UM
61.1,347.0,115.5,412.3,0.819,37,UD
443.7,475.6,521.8,543.3,0.804,21,MA
182.6,281.4,256.7,340.6,0.792,29,SI
158.7,683.2,222.0,730.0,0.785,98,E
321.1,409.4,384.0,466.1,0.782,98,E
316.8,453.8,404.4,511.5,0.766,92,NI
397.8,387.7,474.4,452.6,0.762,56,GA
132.2,543.9,184.1,598.2,0.741,11,A
5.8,361.6,64.2,418.0,0.729,47,KU₃
224.5,577.8,265.6,637.2,0.714,11,A
10.9,263.0,48.6,318.9,0.698,11,A
193.4,133.6,274.5,186.4,0.687,93,IG
10.6,464.3,45.8,528.4,0.685,11,A
305.2,507.2,386.8,569.4,0.666,4,TA
10.5,205.9,82.6,266.5,0.663,113,UM
12.3,413.9,46.3,471.3,0.66,11,A
261.0,566.0,333.4,625.9,0.634,21,MA
184.1,715.6,267.5,764.9,0.597,52,BI
177.3,537.5,233.7,596.0,0.591,11,A
230.8,324.9,295.6,388.8,0.584,51,ŠA₃
28.5,54.1,93.8,106.1,0.571,113,UM
237.5,422.3,325.9,481.2,0.546,92,NI
470.4,380.7,550.4,439.4,0.537,14,RI
105.3,342.8,211.4,403.2,0.529,9,LI
105.8,345.2,157.0,405.9,0.522,54,ŠE
9.9,514.1,65.7,560.6,0.516,50,U₂
229.8,529.8,307.5,585.4,0.516,50,U₂
292.9,664.2,366.1,714.9,0.512,21,MA
10.2,514.0,71.3,561.2,0.509,50,U₂
367.6,547.1,474.2,605.4,0.492,38,UnclearSign
108.9,690.9,164.4,731.9,0.48,83,LAL
108.8,690.9,164.5,731.8,0.467,83,LAL
27.8,650.8,69.5,706.2,0.448,23,DIŠ
97.1,448.5,161.2,509.3,0.445,38,UnclearSign
384.5,492.8,450.9,555.8,0.444,38,UnclearSign
97.1,448.5,161.2,509.3,0.435,66,IA₂
319.7,410.6,361.2,466.3,0.431,98,E
193.7,129.3,305.9,188.9,0.426,93,IG
229.6,530.2,307.6,584.5,0.421,50,U₂
86.6,95.7,170.0,148.3,0.418,7,I
207.7,534.3,238.0,593.7,0.413,23,DIŠ
528.1,415.1,578.1,473.8,0.401,54,ŠE
445.2,689.5,491.0,744.6,0.395,11,A
341.2,359.4,426.2,413.2,0.388,110,AL
198.3,236.7,237.1,284.0,0.385,83,LAL
16.1,155.3,55.6,216.8,0.382,90,ME
519.0,335.8,587.2,390.9,0.382,114,KU
237.5,422.3,325.9,481.2,0.377,52,BI
484.5,417.5,577.2,481.5,0.374,55,ZI
418.0,440.9,485.2,488.5,0.366,50,U₂
515.9,381.7,560.2,430.4,0.364,49,IGI
117.5,243.2,210.3,294.0,0.359,38,UnclearSign
70.0,246.6,125.5,305.7,0.358,55,ZI
360.8,599.5,419.1,662.8,0.346,54,ŠE
66.7,499.0,167.6,556.3,0.346,88,ŠA
62.5,720.0,143.8,761.2,0.345,34,NA
166.4,485.9,246.6,541.1,0.345,90,ME
166.2,86.0,233.1,139.1,0.344,47,KU₃
403.9,546.9,470.1,599.3,0.341,92,NI
420.1,632.5,488.6,699.6,0.34,56,GA
117.5,243.2,210.3,294.0,0.336,121,IR
354.1,259.6,447.8,313.6,0.333,112,IB
271.5,610.9,371.2,674.1,0.332,70,ZU
61.8,644.5,147.2,698.0,0.331,38,UnclearSign
346.5,555.6,378.8,614.4,0.33,11,A
27.8,650.8,69.5,706.2,0.328,11,A
165.8,85.6,233.3,139.1,0.328,98,E
111.0,393.8,201.6,450.2,0.326,145,|IGI.DIB|
165.8,85.6,233.3,139.1,0.318,47,KU₃
136.6,722.4,191.9,764.4,0.316,147,AŠ₂
368.1,553.0,421.6,606.8,0.313,6,GAL
109.4,138.6,197.7,194.0,0.312,38,UnclearSign
166.2,86.0,233.1,139.1,0.311,98,E
94.5,588.0,155.4,651.6,0.302,45,KI
