x0,y0,x1,y1,score,label,sign
237.4,289.4,299.8,335.8,0.968,7,I
237.4,202.2,308.3,245.9,0.966,92,NI
141.1,289.3,193.1,332.7,0.964,35,BAD
317.5,630.9,385.9,676.2,0.964,50,U₂
292.3,285.2,359.2,338.1,0.957,34,NA
61.3,602.8,126.2,647.3,0.954,21,MA
131.4,425.5,210.5,476.8,0.952,88,ŠA
201.2,419.7,268.4,474.5,0.951,98,E
207.9,510.8,283.7,561.4,0.951,56,GA
34.4,565.7,108.1,606.9,0.949,87,RU
149.1,640.9,224.7,687.3,0.948,4,TA
202.2,471.6,267.5,518.0,0.945,7,I
244.1,594.4,295.5,644.3,0.945,37,UD
233.5,240.3,305.4,295.7,0.944,34,NA
175.0,516.3,218.1,562.5,0.939,11,A
313.6,504.2,394.5,554.7,0.939,14,RI
323.5,411.3,403.4,468.0,0.936,49,IGI
219.2,642.5,278.2,684.2,0.936,83,LAL
117.7,599.5,189.0,643.0,0.935,15,IŠ
207.5,163.8,272.5,207.9,0.935,29,SI
169.1,680.8,245.1,729.8,0.93,88,ŠA
117.7,470.7,212.5,526.1,0.926,119,DIM
127.9,516.6,182.1,563.5,0.925,31,HI
214.8,331.9,290.9,380.4,0.923,4,TA
44.9,475.3,125.3,528.9,0.916,74,RA
20.5,293.1,91.9,335.7,0.915,50,U₂
268.3,634.3,324.1,685.2,0.911,45,KI
82.5,291.4,147.7,332.1,0.911,100,GIŠ
270.4,160.4,382.9,211.1,0.909,38,UnclearSign
201.7,203.1,247.3,249.1,0.908,11,A
128.9,242.8,201.8,290.7,0.907,88,ŠA
315.8,671.8,365.0,716.6,0.901,35,BAD
258.4,420.7,334.0,468.7,0.891,6,GAL
289.5,589.2,339.9,634.5,0.888,90,ME
84.1,240.8,137.1,293.7,0.884,37,UD
195.1,244.9,242.6,293.8,0.88,11,A
190.9,374.7,274.1,432.6,0.84,74,RA
380.8,322.5,418.7,378.6,0.823,45,KI
257.9,468.6,308.6,518.4,0.801,11,A
283.9,329.2,390.0,384.0,0.797,110,AL
53.3,642.6,135.1,695.5,0.792,129,DAM
257.6,369.4,377.1,428.6,0.792,156,NIM
43.3,335.7,97.6,382.7,0.772,17,LU
33.8,244.5,88.5,292.4,0.733,47,KU₃
238.6,676.7,323.5,729.1,0.73,139,DUB
182.7,599.7,253.5,644.4,0.726,25,DU
66.2,378.0,150.1,430.7,0.683,88,ŠA
274.8,510.2,320.6,562.1,0.669,10,ZA
295.7,241.7,372.0,292.3,0.668,20,|GUD×KUR|
295.7,241.7,372.0,292.3,0.656,152,GI
34.4,423.5,141.8,483.3,0.655,119,DIM
1.1,385.0,69.3,434.9,0.627,113,UM
2.1,481.7,54.6,526.7,0.607,38,UnclearSign
371.8,199.3,422.0,246.5,0.6,121,IR
262.6,75.8,336.6,127.1,0.592,38,UnclearSign
332.1,126.6,403.5,173.3,0.573,38,UnclearSign
159.6,69.7,267.4,127.0,0.569,38,UnclearSign
7.9,336.7,48.7,383.8,0.549,117,TUG₂
208.5,557.4,256.0,605.5,0.483,66,IA₂
96.0,560.5,188.0,606.2,0.471,50,U₂
336.3,576.5,408.4,631.2,0.46,73,IM
358.7,666.8,400.0,714.5,0.452,50,U₂
186.7,290.7,246.0,340.9,0.451,17,LU
34.4,423.5,141.8,483.3,0.439,2,TUM
143.2,691.4,177.3,732.1,0.422,83,LAL
255.8,373.4,321.9,430.0,0.404,156,NIM
349.1,282.2,406.4,330.6,0.38,84,KID
187.0,290.4,245.8,340.9,0.374,17,LU
296.3,200.7,378.5,251.9,0.348,129,DAM
87.1,204.8,142.6,241.3,0.305,7,I
