x0,y0,x1,y1,score,label,sign
83.7,357.8,159.7,412.4,0.975,34,NA
208.2,308.7,285.2,362.4,0.974,34,NA
214.1,455.1,284.1,504.5,0.974,92,NI
207.5,359.5,275.6,409.8,0.971,87,RU
149.0,354.2,216.6,416.9,0.967,91,BU
292.8,400.8,394.3,450.7,0.963,21,MA
279.4,302.2,355.3,358.9,0.963,4,TA
192.6,263.2,266.1,315.1,0.96,21,MA
128.6,266.9,200.0,315.9,0.957,90,ME
291.8,259.8,386.8,308.3,0.957,4,TA
167.3,408.1,225.2,456.4,0.954,71,ŠU
355.0,437.3,422.1,496.8,0.949,34,NA
260.1,264.3,297.7,309.9,0.945,11,A
230.8,84.5,303.9,132.1,0.945,21,MA
205.7,596.0,284.5,641.7,0.944,87,RU
345.3,297.1,413.3,355.7,0.943,4,TA
273.8,452.1,320.6,501.9,0.941,11,A
46.3,361.7,90.5,415.0,0.94,11,A
27.7,267.1,68.0,317.8,0.937,11,A
206.9,217.3,274.8,272.0,0.925,49,IGI
154.6,169.1,217.2,228.3,0.921,37,UD
322.0,449.2,364.3,497.6,0.918,11,A
362.1,491.2,420.5,542.0,0.916,21,MA
79.8,127.8,150.1,174.9,0.913,92,NI
142.2,130.0,183.2,176.1,0.906,107,MIN
64.1,172.9,160.5,225.9,0.884,99,GUM
208.5,170.2,277.8,227.0,0.863,16,BA
384.0,125.8,427.0,173.2,0.844,90,ME
173.2,223.3,216.0,269.3,0.826,11,A
268.1,214.8,321.0,267.1,0.787,45,KI
57.8,264.7,138.9,317.3,0.77,88,ŠA
0.7,414.0,44.4,467.3,0.756,44,DIN
298.9,83.0,364.9,131.0,0.742,34,NA
339.3,352.2,394.9,407.0,0.718,114,KU
178.3,127.2,302.2,180.3,0.703,38,UnclearSign
104.3,454.7,225.3,508.0,0.701,4,TA
50.1,220.0,106.6,269.6,0.693,45,KI
125.7,310.1,215.6,360.3,0.684,88,ŠA
319.1,543.1,402.5,596.6,0.627,38,UnclearSign
269.3,352.2,344.7,409.1,0.626,105,UŠ
0.1,459.7,42.4,510.0,0.569,45,KI
39.2,414.0,88.0,462.4,0.559,35,BAD
39.6,414.2,88.1,462.7,0.514,35,BAD
93.5,218.3,176.0,272.1,0.511,88,ŠA
73.6,308.0,136.3,362.0,0.5,71,ŠU
156.3,552.5,245.9,600.8,0.464,38,UnclearSign
78.3,547.8,159.1,603.6,0.454,56,GA
52.5,461.8,110.7,507.3,0.452,50,U₂
98.5,497.3,170.3,556.4,0.45,56,GA
296.6,126.0,365.9,180.2,0.38,66,IA₂
308.5,493.5,370.1,544.8,0.38,147,AŠ₂
175.1,635.9,288.2,686.0,0.372,38,UnclearSign
165.5,683.2,282.6,725.8,0.362,79,IN
156.6,88.4,231.1,135.6,0.352,38,UnclearSign
177.3,127.5,257.2,179.0,0.352,74,RA
41.5,404.4,170.1,467.2,0.347,38,UnclearSign
93.5,218.3,176.0,272.1,0.32,56,GA
217.0,403.1,298.2,457.0,0.305,34,NA
0.0,354.7,54.3,414.2,0.304,88,ŠA
