x0,y0,x1,y1,score,label,sign
1066.6,1343.6,1181.4,1441.4,0.981,35,BAD
2217.2,439.4,2413.5,552.1,0.971,123,PAP
1619.5,396.0,1939.9,507.1,0.969,123,PAP
2287.3,2041.9,2399.3,2160.4,0.968,11,A
1532.2,2391.8,1747.1,2519.6,0.965,83,LAL
1932.5,489.3,2018.6,594.8,0.962,23,DIŠ
1096.5,2050.5,1228.7,2143.0,0.961,33,AN
680.2,2039.6,794.6,2134.1,0.96,21,MA
1779.2,1331.1,1887.2,1450.4,0.959,11,A
378.6,753.9,569.7,840.2,0.959,49,IGI
2255.1,1006.8,2379.8,1096.4,0.958,35,BAD
1134.8,1950.3,1309.3,2046.0,0.958,2,TUM
2278.4,937.1,2377.2,1025.1,0.957,11,A
1169.8,1751.1,1379.0,1853.6,0.957,123,PAP
822.1,956.1,943.4,1057.3,0.955,21,MA
791.6,875.8,901.9,956.9,0.955,48,AŠ
2238.7,261.0,2389.9,346.7,0.954,116,MEŠ
633.7,1689.4,737.4,1779.8,0.952,100,GIŠ
626.2,1157.0,777.4,1241.7,0.951,49,IGI
1168.1,991.1,1298.5,1093.3,0.951,123,PAP
1335.0,1472.7,1533.9,1564.1,0.951,123,PAP
343.0,1113.2,461.6,1196.4,0.951,49,IGI
846.0,1302.6,957.1,1400.6,0.95,21,MA
1475.0,867.4,1588.9,980.6,0.95,37,UD
1092.3,819.8,1290.1,919.0,0.949,123,PAP
1087.9,1155.9,1252.9,1256.6,0.947,68,KAL
447.9,2079.4,552.3,2166.0,0.946,100,GIŠ
564.7,2151.1,665.2,2237.9,0.946,33,AN
841.3,1545.0,988.8,1646.6,0.945,76,ZAG
1970.5,890.6,2176.2,974.3,0.944,7,I
77.1,1778.0,147.5,1877.3,0.944,35,BAD
1181.4,1335.4,1328.8,1421.4,0.944,21,MA
1538.6,518.8,1648.8,640.1,0.944,37,UD
1193.8,456.6,1300.9,556.7,0.942,48,AŠ
2044.8,1740.1,2151.2,1835.3,0.942,48,AŠ
998.5,1524.2,1143.6,1626.7,0.941,24,MU
623.0,887.9,790.9,972.2,0.94,49,IGI
875.3,1643.1,1012.3,1738.9,0.94,21,MA
1912.7,294.8,2072.4,405.9,0.939,85,GABA
637.8,1343.5,726.2,1435.3,0.938,100,GIŠ
1013.1,1696.0,1165.4,1799.7,0.937,24,MU
2275.9,1444.0,2416.4,1542.3,0.937,35,BAD
773.6,1141.2,871.0,1220.7,0.937,48,AŠ
1324.2,876.6,1480.1,988.0,0.937,55,ZI
158.5,947.9,315.5,1047.6,0.937,96,SAG
335.7,1017.2,486.9,1123.0,0.936,38,UnclearSign
731.4,1679.8,820.8,1767.8,0.934,114,KU
1752.0,1172.8,1848.0,1277.4,0.934,123,PAP
499.0,1248.7,653.4,1352.1,0.934,38,UnclearSign
934.9,1361.8,1067.9,1465.0,0.933,34,NA
72.1,1671.3,143.6,1764.7,0.933,35,BAD
223.4,1390.7,386.7,1490.2,0.933,38,UnclearSign
651.7,1421.0,768.7,1520.8,0.933,24,MU
608.2,1597.3,726.1,1683.9,0.932,49,IGI
598.1,803.6,763.0,900.1,0.931,49,IGI
499.3,1708.7,598.0,1817.7,0.93,128,|U.5(DIŠ)|
320.3,2179.4,427.7,2261.0,0.927,49,IGI
850.7,1458.4,993.7,1563.2,0.926,76,ZAG
341.8,1824.7,457.6,1907.7,0.926,49,IGI
261.0,1985.7,438.0,2089.5,0.925,38,UnclearSign
276.4,1637.3,445.2,1744.3,0.924,38,UnclearSign
1667.9,839.6,1811.2,961.8,0.923,24,MU
71.8,1593.3,140.6,1681.8,0.923,35,BAD
2304.8,1087.9,2406.2,1183.6,0.923,35,BAD
662.6,2281.7,853.4,2377.5,0.921,49,IGI
2200.1,841.8,2371.6,955.9,0.921,38,UnclearSign
87.2,1158.3,159.3,1251.5,0.921,35,BAD
480.3,1606.4,623.7,1706.2,0.92,38,UnclearSign
1381.7,526.8,1541.4,649.5,0.92,55,ZI
1157.9,908.4,1323.7,1001.6,0.919,49,IGI
2028.6,1130.3,2141.2,1229.0,0.919,21,MA
693.0,981.7,776.0,1074.7,0.919,114,KU
1578.5,862.2,1679.1,977.1,0.918,122,ERIN₂
1207.4,556.3,1374.4,656.6,0.918,49,IGI
1252.4,1584.2,1387.0,1687.4,0.918,49,IGI
567.4,731.6,776.3,822.0,0.918,123,PAP
156.6,859.4,315.4,964.0,0.917,96,SAG
1435.8,1094.3,1590.0,1213.8,0.917,24,MU
1474.6,1998.9,1608.8,2109.9,0.916,51,ŠA₃
1871.0,1495.5,2012.1,1598.5,0.916,7,I
79.7,1324.7,153.4,1420.1,0.915,35,BAD
111.5,2280.7,266.4,2372.2,0.915,38,UnclearSign
1978.1,816.8,2068.1,908.3,0.914,23,DIŠ
540.3,2066.0,629.6,2160.6,0.914,114,KU
598.2,2304.9,667.1,2389.4,0.914,97,U
1279.4,971.1,1394.0,1073.9,0.913,122,ERIN₂
608.2,993.7,704.5,1080.1,0.912,100,GIŠ
153.0,1293.6,295.6,1397.5,0.912,96,SAG
597.0,1520.0,721.7,1604.4,0.911,49,IGI
87.2,474.2,161.9,558.5,0.91,35,BAD
1105.9,2123.6,1256.3,2218.0,0.91,22,E₂
