x0,y0,x1,y1,score,label,sign
1932.9,1802.0,2069.6,1909.1,0.978,51,ŠA₃
735.0,1673.5,868.0,1792.8,0.976,128,|U.5(DIŠ)|
1302.8,1258.7,1444.7,1385.3,0.974,51,ŠA₃
1202.2,1628.3,1353.4,1729.4,0.973,50,U₂
1691.1,1243.4,1812.8,1382.3,0.972,26,ŠU₂
1328.6,1852.8,1444.3,1959.4,0.971,123,PAP
1660.7,2144.7,1823.3,2271.4,0.969,76,ZAG
1211.1,2033.7,1389.8,2128.9,0.968,33,AN
2162.7,187.7,2243.5,285.8,0.967,11,A
568.3,1763.8,738.4,1862.8,0.964,123,PAP
875.5,1369.4,1116.8,1481.9,0.964,2,TUM
694.9,1476.3,843.8,1581.8,0.963,87,RU
1481.1,1516.3,1599.1,1633.2,0.962,33,AN
877.7,1658.8,1032.6,1761.0,0.962,14,RI
1901.1,2437.6,2069.8,2554.9,0.96,123,PAP
1239.8,2176.6,1389.3,2310.9,0.96,123,PAP
764.5,1392.4,896.8,1489.3,0.959,90,ME
263.5,2206.7,425.6,2309.8,0.958,132,ZE₂
522.6,1691.6,627.5,1797.1,0.957,114,KU
253.1,1110.8,402.8,1234.9,0.957,73,IM
335.4,390.2,448.3,515.1,0.956,128,|U.5(DIŠ)|
1817.2,2129.2,1920.7,2264.0,0.956,26,ŠU₂
516.1,1220.4,649.8,1329.5,0.955,34,NA
2047.6,2515.6,2234.8,2604.0,0.954,33,AN
850.3,1565.9,991.0,1679.7,0.954,21,MA
326.7,850.3,436.6,950.2,0.954,128,|U.5(DIŠ)|
714.6,1584.7,800.6,1686.3,0.953,114,KU
1035.4,1969.4,1144.3,2083.8,0.953,114,KU
856.5,1910.2,1000.1,2011.6,0.952,21,MA
834.4,2321.8,946.7,2424.1,0.952,128,|U.5(DIŠ)|
2089.9,2435.2,2202.4,2532.0,0.95,11,A
2266.5,1202.0,2426.6,1309.5,0.95,24,MU
1389.4,2322.9,1553.8,2455.1,0.95,21,MA
252.7,1500.8,421.4,1619.6,0.95,132,ZE₂
476.7,1025.9,596.9,1130.2,0.949,100,GIŠ
555.1,1311.7,718.8,1416.0,0.949,123,PAP
633.9,1681.8,753.2,1785.4,0.949,33,AN
1193.7,1265.4,1311.2,1378.3,0.948,48,AŠ
