x0,y0,x1,y1,score,label,sign
576.2,905.4,719.7,1065.6,0.989,6,GAL
1344.2,1531.1,1445.9,1679.9,0.987,6,GAL
1478.5,571.4,1549.1,665.6,0.97,62,MAŠ
1472.9,1695.7,1592.3,1831.0,0.966,143,KUR
880.5,315.2,979.7,415.2,0.964,76,ZAG
710.8,511.3,815.2,608.6,0.964,87,RU
1574.2,1525.6,1791.0,1656.8,0.962,50,U₂
439.7,421.8,524.6,518.7,0.961,77,|DIŠ.DIŠ.DIŠ|
1824.0,627.9,1933.9,725.5,0.961,92,NI
1714.8,622.3,1832.8,723.3,0.96,75,|U.U|
1602.9,1045.1,1686.9,1154.3,0.96,143,KUR
1533.1,574.6,1627.1,660.1,0.959,27,EN
1140.9,1373.6,1252.5,1531.7,0.958,147,AŠ₂
543.9,523.3,614.1,620.6,0.958,62,MAŠ
1231.4,1556.7,1346.1,1664.6,0.957,22,E₂
1564.0,645.2,1648.7,742.1,0.956,143,KUR
711.4,1386.6,831.9,1536.1,0.954,8,TI
1426.6,1367.7,1541.3,1495.0,0.953,125,|PIRIG×ZA|
1552.6,890.1,1641.8,1001.4,0.949,143,KUR
1807.1,716.1,1932.2,846.1,0.948,29,SI
267.6,1261.9,363.2,1374.0,0.948,7,I
946.1,405.0,1101.8,497.7,0.947,96,SAG
1506.9,384.9,1601.3,470.6,0.947,143,KUR
564.9,1078.5,677.9,1205.6,0.945,34,NA
1788.4,1515.1,1905.3,1662.7,0.944,80,KIN
1386.3,1061.4,1485.7,1167.7,0.943,60,SU
1654.6,714.6,1812.7,828.8,0.942,71,ŠU
1657.2,893.2,1783.9,997.1,0.941,115,SUR
1033.3,1718.2,1159.4,1838.9,0.94,38,UnclearSign
1781.9,876.6,1916.7,996.6,0.94,45,KI
365.9,1390.8,480.7,1538.4,0.939,8,TI
381.2,783.3,519.4,891.9,0.938,21,MA
858.9,1247.4,943.0,1359.4,0.938,113,UM
1389.5,898.1,1562.2,1011.3,0.938,43,LUGAL
227.5,620.8,323.4,716.5,0.938,87,RU
357.6,1257.1,471.2,1380.9,0.937,139,DUB
488.5,327.1,570.5,429.3,0.937,71,ŠU
683.1,682.7,804.3,787.2,0.937,50,U₂
277.6,788.0,391.6,886.5,0.936,38,UnclearSign
463.8,1265.8,541.8,1370.9,0.935,116,MEŠ
395.5,610.0,470.9,713.7,0.934,122,ERIN₂
1236.3,497.2,1322.0,585.7,0.934,118,TAG
511.4,1556.5,682.3,1674.2,0.933,43,LUGAL
1327.9,378.7,1458.5,487.4,0.933,8,TI
436.8,189.2,520.2,287.0,0.933,71,ŠU
576.9,609.2,664.6,702.2,0.932,17,LU
1194.5,315.3,1265.7,404.8,0.932,17,LU
1059.0,1386.7,1154.2,1524.0,0.93,92,NI
602.8,1396.5,722.7,1528.0,0.93,103,|HI×AŠ₂|
1264.7,585.9,1349.8,670.8,0.928,133,AD
677.3,1534.6,826.6,1696.5,0.927,8,TI
1627.8,632.8,1736.3,732.2,0.927,24,MU
481.4,529.8,558.4,623.6,0.926,29,SI
1431.0,656.3,1509.6,754.3,0.926,21,MA
1274.8,1711.5,1338.1,1835.8,0.925,26,ŠU₂
1611.4,562.0,1819.2,653.8,0.922,61,KAK
1839.1,1034.7,1930.1,1158.8,0.922,21,MA
478.4,1417.0,533.6,1513.3,0.921,48,AŠ
875.3,678.0,953.1,772.9,0.917,123,PAP
511.4,418.3,584.0,514.2,0.916,26,ŠU₂
1284.8,885.6,1374.5,1028.7,0.915,26,ŠU₂
717.5,910.3,889.6,1045.1,0.915,43,LUGAL
309.3,1096.7,458.2,1228.7,0.914,64,ŠEŠ
556.1,327.4,641.9,427.7,0.914,29,SI
1150.4,1710.6,1282.8,1835.0,0.914,24,MU
1211.8,664.0,1310.3,763.1,0.912,38,UnclearSign
770.3,406.1,936.8,507.1,0.911,38,UnclearSign
429.7,936.8,581.2,1062.2,0.91,43,LUGAL
389.4,1561.0,515.4,1684.8,0.908,8,TI
1477.8,1051.1,1618.6,1162.4,0.908,43,LUGAL
1818.2,1353.2,1920.2,1481.7,0.907,21,MA
668.7,1087.3,813.3,1199.8,0.907,43,LUGAL
1451.8,385.2,1521.9,472.8,0.901,48,AŠ
564.3,689.1,696.5,787.8,0.9,89,|HI×NUN|
1825.1,465.2,1922.7,562.1,0.9,85,GABA
788.1,508.3,912.5,604.7,0.897,12,DI
1812.1,1185.7,1913.8,1316.6,0.897,45,KI
1686.4,1042.2,1775.1,1146.4,0.896,115,SUR
1520.6,731.6,1658.9,821.2,0.896,35,BAD
203.6,194.3,289.2,298.2,0.894,71,ŠU
1268.4,1880.0,1431.1,2015.2,0.892,38,UnclearSign
666.8,417.5,795.4,510.0,0.892,38,UnclearSign
894.5,512.4,974.3,601.7,0.891,33,AN
1227.3,749.4,1364.6,850.8,0.891,130,GAR₃
801.7,673.7,890.2,788.9,0.889,17,LU
468.4,1093.5,582.2,1211.4,0.887,158,SUM
567.7,406.0,690.4,506.8,0.886,109,NU
301.4,1413.2,372.6,1509.2,0.886,11,A
943.5,678.8,996.3,778.5,0.884,23,DIŠ
1376.7,1214.6,1441.6,1326.6,0.884,143,KUR
1573.6,480.9,1637.4,563.8,0.881,17,LU
881.6,909.3,997.7,1034.6,0.879,68,KAL
602.0,518.5,694.7,612.0,0.876,21,MA
345.8,707.1,468.7,791.3,0.875,60,SU
1009.7,587.0,1126.4,677.4,0.875,86,KA
1440.1,1530.7,1582.2,1667.5,0.87,30,|I.A|
597.0,1250.8,716.0,1364.6,0.867,9,LI
505.8,616.0,588.4,699.9,0.866,50,U₂
1343.3,1710.1,1493.1,1830.0,0.866,7,I
1049.4,1538.9,1142.9,1669.0,0.862,45,KI
